"";"page";"density";"ncontributors";"nanon";"nedits";"transitivity";"nadmins";"nbots";"centralization";"mean_betweenness_admin";"mean_degree_centrality_admins";"mean_betweenness";"mean_degree_centrality";"sd_betweenness";"sd_degree_centrality";"sd_betweenness_admin";"sd_degree_centrality_admins";"degree_assortativity";"nquar1";"nquar2";"nquar3";"nquar4";"mean_degree_anon";"mean_degree_inscrit";"mean_indegree_admin";"mean_outdegree_admin";"mean_indegree_anon";"mean_outdegree_anon";"mean_indegree_inscrit";"mean_outdegree_inscrit";"mean_degree_quar1";"mean_indegree_quar1";"mean_outdegree_quar1";"mean_degree_quar2";"mean_indegree_quar2";"mean_outdegree_quar2";"mean_degree_quar3";"mean_indegree_quar3";"mean_outdegree_quar3";"mean_degree_quar4";"mean_indegree_quar4";"mean_outdegree_quar4";"nadded";"ndeleted";"nrestored";"sd_degree_anon";"sd_degree_inscrit";"sd_indegree_admin";"sd_outdegree_admin";"sd_indegree_anon";"sd_outdegree_anon";"sd_indegree_inscrit";"sd_outdegree_inscrit";"sd_degree_quar1";"sd_indegree_quar1";"sd_outdegree_quar1";"sd_degree_quar2";"sd_indegree_quar2";"sd_outdegree_quar2";"sd_degree_quar3";"sd_indegree_quar3";"sd_outdegree_quar3";"sd_degree_quar4";"sd_indegree_quar4";"sd_outdegree_quar4";"iscontroversial";"isfeatured";"istalk_page"
"28";"Florence_Nagle";"0.362612612612613";"37";"4";"483";"0.36953642384106";"5";"5";"2.31095679012346";"0";"34.6";"24.3888888888889";"22.2777777777778";"57.0473685368503";"43.6326294097244";"0";"72.3415509924967";"-0.143372435337284";"4";"1";"0";"32";"62.25";"23.1363636363636";"32.8";"1.8";"22";"40.25";"9.95454545454546";"13.1818181818182";"25.75";"13";"12.75";"149";"37";"112";"NaN";"NaN";"NaN";"22.3125";"12.3125";"10";"164";"314";"5";"70.0541457255267";"44.839709712481";"73.3430296619931";"1.30384048104053";"24.1246761636296";"50.9730320856039";"18.3600945965176";"27.3036476956684";"42.3428467000823";"23.3666428910958";"19.0153446808974";NA;NA;NA;NA;NA;NA;"45.8725003713835";"31.7941336646223";"23.0035060441355";"0";"0";1
"29";"Florida_Atlantic_University";"0.0206796518856196";"381";"217";"2994";"0.0679514583189685";"24";"3";"1.82753808864266";"0.0464443852941854";"4.25";"281.247368421052";"14.0394736842105";"3078.34874486936";"75.0879239751576";"0.142478099807408";"3.63856158870269";"-0.0318790006950883";"123";"96";"55";"107";"19.4285714285714";"12.1911764705882";"1.5";"2.75";"9.29032258064516";"10.1382488479263";"6.89705882352941";"5.29411764705882";"16.4308943089431";"11.6747967479675";"4.75609756097561";"27.75";"12.21875";"15.53125";"10.8545454545455";"3.09090909090909";"7.76363636363636";"6.5981308411215";"2.00934579439252";"4.58878504672897";"652";"1851";"491";"98.1491010236265";"58.0233049866054";"1.58799846676084";"2.43614092545888";"41.0743854171363";"57.8736591931144";"55.8917312392006";"17.1788490310178";"60.0685511811042";"59.0393722387323";"8.80605367729797";"146.157593388996";"60.8743664184039";"85.8728500841736";"23.9586203320535";"4.76590019973192";"23.6517665430314";"13.5004261379872";"2.88619135044329";"13.043434892427";"0";"0";1
"30";"Georges_Bizet";"0.0243188932784712";"383";"170";"3558";"0.102658660144329";"43";"4";"0.465115402538308";"159.259489469482";"20";"85.9502617801047";"17.651832460733";"618.240274230566";"31.6460366721209";"606.660214455966";"28.4604989415154";"-0.237329878772044";"78";"66";"86";"152";"27.5470588235294";"9.42073170731707";"4.62790697674419";"15.3720930232558";"15.5";"12.0470588235294";"4.30487804878049";"5.11585365853659";"33.1538461538462";"16.525641025641";"16.6282051282051";"21.3939393939394";"12";"9.39393939393939";"12.2441860465116";"7.8953488372093";"4.34883720930233";"13.5526315789474";"5.25";"8.30263157894737";"372";"1850";"1336";"40.9740951161613";"31.4191893136986";"8.34957442831656";"26.3556474979986";"25.6882193891405";"30.943126252921";"29.2502169356499";"12.369762950967";"53.2594914224068";"31.0733210656872";"39.8464940771844";"26.5566904726061";"19.2936817079103";"21.8947684568914";"17.7485283873881";"14.820517629896";"10.3943055019229";"35.6492830749429";"30.5982837245395";"18.7284673616842";"0";"0";1
"31";"Globular_cluster";"0.0428200692041522";"289";"100";"3564";"0.102768033675617";"33";"5";"0.528452932098765";"25.1126739257851";"14.7575757575758";"75.3298611111111";"23.6111111111111";"619.526059068681";"38.8525509117481";"81.230426654584";"30.8940025561499";"-0.396925054530529";"49";"48";"74";"118";"37.71";"18.2333333333333";"4.57575757575758";"10.1818181818182";"24.06";"13.65";"6.46";"11.7733333333333";"39.8163265306122";"23.6122448979592";"16.2040816326531";"31.25";"19.4583333333333";"11.7916666666667";"19.6081081081081";"8.09459459459459";"11.5135135135135";"18.864406779661";"7.40677966101695";"11.4576271186441";"328";"1821";"1415";"49.0325175549632";"38.8881405062751";"6.45673245065907";"31.1623315734062";"25.7810595263855";"41.2529460227455";"27.4523699787407";"29.4891964443781";"61.049049088072";"31.502523924369";"47.3246674542977";"36.8201494328217";"20.0700457794359";"35.7348142622095";"29.4580349610929";"12.6492935737766";"29.1628602442062";"41.3872508661842";"30.6678476049472";"29.880000477064";"0";"0";1
"32";"Gobrecht_dollar";"0.0538847117794486";"57";"7";"172";"0.163872363439697";"11";"5";"0.599489795918367";"16.7564935064935";"4.90909090909091";"16.125";"5.01785714285714";"58.3090602263001";"10.2273982676278";"41.2698276966067";"7.90511916993723";"-0.14391380374329";"7";"4";"11";"35";"3.71428571428571";"7.57575757575758";"1.72727272727273";"3.18181818181818";"1.71428571428571";"2";"4.12121212121212";"3.45454545454545";"12.8571428571429";"11.5714285714286";"1.28571428571429";"3";"1";"2";"3";"0.909090909090909";"2.09090909090909";"5.97142857142857";"2.2";"3.77142857142857";"63";"103";"6";"1.79947082168487";"16.0020121840784";"3.58024884863913";"4.4230799635137";"1.38013111868471";"0.577350269189626";"12.1931271003319";"6.77352801855738";"22.5346294358155";"23.1218305421316";"0.755928946018454";"1.4142135623731";"1.4142135623731";"0.816496580927726";"1.73205080756888";"1.300349603341";"0.539359889970594";"12.7290444035902";"5.8551134012226";"6.93281079694365";"0";"0";1
"33";"Harvey_Kurtzman's_Jungle_Book";"0.118840579710145";"46";"7";"246";"0.230452674897119";"6";"6";"1.60493827160494";"0.0103458049886621";"15.1666666666667";"14.8444444444444";"9.42222222222222";"88.7092646080159";"22.3571108160335";"0.0173803921347819";"25.9801206053141";"-0.062955791164285";"4";"6";"5";"31";"30.5714285714286";"6.19230769230769";"11.6666666666667";"3.5";"18";"12.5714285714286";"1.76923076923077";"4.42307692307692";"48";"24.5";"23.5";"7.83333333333333";"5";"2.83333333333333";"9";"3.2";"5.8";"6.70967741935484";"3.29032258064516";"3.41935483870968";"68";"135";"43";"53.7985660987885";"5.49923071543088";"27.6019322995088";"2.73861278752583";"28.5131548587665";"25.3630777762817";"3.01074997045842";"4.5884470307334";"69.4166166466406";"38.828683555674";"31.1715682420161";"4.91596040125088";"3.89871773792359";"1.47196014438797";"6.04152298679729";"2.68328157299975";"5.93295878967653";"12.2534173420781";"12.288730741041";"3.74854810603063";"0";"0";1
"34";"Hawksbill_sea_turtle";"0.148351648351648";"14";"0";"27";"0.272727272727273";"3";"1";"0.461538461538462";"0";"7.66666666666667";"0.0769230769230769";"3";"0.277350098112615";"3";"0";"7.02376916856849";"-0.604026553556112";"2";"1";"3";"8";"NaN";"1.55555555555556";"7";"0.666666666666667";"NaN";"NaN";"0.222222222222222";"1.33333333333333";"5.5";"0.5";"5";"1";"0";"1";"2";"0.333333333333333";"1.66666666666667";"4.5";"3.125";"1.375";"15";"12";"0";NA;"0.726483157256779";"7.54983443527075";"0.577350269189626";NA;NA;"0.440958551844098";"0.5";"6.36396103067893";"0.707106781186548";"5.65685424949238";NA;NA;NA;"0";"0.577350269189626";"0.577350269189626";"4.9856938190329";"5.24914959098818";"1.18773493916542";"0";"0";1
"35";"Heian_Palace";"0.0339676411104982";"148";"48";"739";"0.12499203669491";"30";"5";"0.558239622379564";"0.130324792524465";"5.46666666666667";"4.87755102040816";"9.14285714285714";"36.7844798459244";"18.430171808117";"0.416380222366718";"8.33659706203392";"-0.292586055428728";"23";"19";"32";"74";"13.2916666666667";"8.25";"0.8";"4.66666666666667";"7.79166666666667";"5.5";"3.171875";"5.078125";"18.2608695652174";"13.2608695652174";"5";"6.73684210526316";"4";"2.73684210526316";"12.5625";"5.03125";"7.53125";"7.13513513513514";"2.66216216216216";"4.47297297297297";"134";"383";"222";"18.4690175680538";"21.8385126535814";"0.924755326447544";"8.48257172020996";"14.2021250033201";"13.5175221196534";"18.5562676593232";"6.66977234208471";"38.6878150788219";"34.9885921555536";"7.05819961592061";"4.02550349180983";"4.05517502019881";"2.86438097371371";"17.3613168446591";"8.52126135975715";"16.4473438879274";"16.5200785466343";"15.517799790225";"7.03654447606516";"0";"0";1
"36";"Heidi_Game";"0.0190833042872081";"152";"66";"438";"0.0846922672277749";"15";"1";"0.547432130169729";"20.5408020050125";"13.6666666666667";"29.3112582781457";"4.67549668874172";"107.371139607534";"6.09212570331481";"65.2925128055317";"43.2891716362462";"-0.322328191013373";"21";"33";"39";"59";"5.74242424242424";"4.15942028985507";"12.0666666666667";"1.6";"2.71212121212121";"3.03030303030303";"1.11594202898551";"3.04347826086957";"5.38095238095238";"2.19047619047619";"3.19047619047619";"6.06060606060606";"2.45454545454545";"3.60606060606061";"5.07692307692308";"2.23076923076923";"2.84615384615385";"6.1864406779661";"3.79661016949153";"2.38983050847458";"170";"263";"5";"7.72868902418994";"4.64195441979611";"43.7059438041272";"1.12122382116278";"4.77739920077265";"3.96123406167514";"1.40938275897494";"4.27865695877152";"7.09560561528183";"4.41156488809864";"5.23086080505922";"8.78898242808643";"4.02407527491495";"5.14744714603386";"5.80555367224312";"4.25788147508482";"3.0134650586856";"21.942302535538";"22.0413245589037";"3.0457259434331";"0";"0";1
"37";"Here_We_Go_Again_(Ray_Charles_song)";"0.075619448340346";"93";"14";"647";"0.199211296272739";"13";"13";"1.64862948960302";"6.74896136247913";"6";"20.9021739130435";"12.054347826087";"145.050587320274";"35.0159662579314";"17.8930488989992";"5.22812904711937";"0.0779299013664898";"11";"4";"6";"72";"41.3571428571429";"10.6153846153846";"1.76923076923077";"4.23076923076923";"21.4285714285714";"19.9285714285714";"5.42307692307692";"5.19230769230769";"22.0909090909091";"12.8181818181818";"9.27272727272727";"93.5";"38.25";"55.25";"4";"1.66666666666667";"2.33333333333333";"9.06944444444444";"4.76388888888889";"4.30555555555556";"185";"378";"84";"84.0023874595306";"26.6039609657069";"2.00640001635791";"4.08562206919677";"39.8742528952712";"44.5601827881113";"25.5337885746389";"9.39761851672124";"33.9807432098079";"20.5125238906293";"13.5431968832393";"148.235173513801";"71.1963248115144";"78.6908508023646";"2.89827534923789";"1.36626010212795";"1.75119007154183";"22.299072417321";"21.7116137258157";"6.48212903837231";"0";"0";1
"38";"Homework_(Daft_Punk_album)";"0.0293572984749455";"136";"51";"539";"0.112539274493002";"10";"6";"0.675610425240055";"0";"2.5";"60.3851851851852";"6.68888888888889";"354.691227068955";"18.8566733373953";"0";"0.849836585598797";"-0.151395107505599";"20";"27";"31";"58";"12.3137254901961";"5.95588235294118";"0.8";"1.7";"5.58823529411765";"6.72549019607843";"3.54411764705882";"2.41176470588235";"10.1";"3.8";"6.3";"14.1851851851852";"6.85185185185185";"7.33333333333333";"4.54838709677419";"1.45161290322581";"3.09677419354839";"6.06896551724138";"4.01724137931035";"2.05172413793103";"175";"311";"53";"29.7741432763923";"21.0538994321571";"0.632455532033676";"0.674948557710553";"12.5955174099173";"18.3129226846755";"21.1627903695321";"2.3451142868605";"20.0234073550248";"10.3344085462111";"10.1985551092196";"37.3806171873946";"14.7510200526131";"23.832750575626";"4.68215555542117";"2.99820734970548";"2.92523319537295";"22.7325117428572";"22.8990855400886";"1.46805054878676";"0";"0";1
"39";"Hudson_Valley_Rail_Trail";"0.3";"6";"2";"9";"0.4";"0";"0";"0.36";"NaN";"NaN";"0.2";"2.4";"0.447213595499958";"2.07364413533277";NA;NA;"-0.432828734724323";"2";"1";"0";"2";"4";"3.5";"NaN";"NaN";"1";"3";"3";"0.5";"1.5";"0";"1.5";"6";"2";"4";"NaN";"NaN";"NaN";"3.5";"3";"0.5";"5";"4";"0";"2.82842712474619";"3.53553390593274";NA;NA;"1.4142135623731";"1.4142135623731";"4.24264068711928";"0.707106781186548";"0.707106781186548";"0";"0.707106781186548";NA;NA;NA;NA;NA;NA;"3.53553390593274";"4.24264068711928";"0.707106781186548";"0";"0";1
"40";"Hydnellum_peckii";"0.0384506376948512";"146";"55";"814";"0.0920291053414917";"16";"12";"0.818882282996433";"0.146825396825397";"4.4375";"32.4413793103448";"10.1103448275862";"257.52934732721";"25.1873858534439";"0.533059264425893";"3.63260696103134";"-0.151444925651852";"36";"20";"15";"75";"19.5272727272727";"6.95161290322581";"1";"3.4375";"10.1636363636364";"9.36363636363636";"3.62903225806452";"3.32258064516129";"22.5277777777778";"11.1111111111111";"11.4166666666667";"14.55";"8";"6.55";"13.9333333333333";"11.8666666666667";"2.06666666666667";"4.22666666666667";"1.01333333333333";"3.21333333333333";"162";"448";"204";"38.9238832449781";"20.5637173868377";"1.211060141639";"3.01039864469807";"26.354255848853";"18.8447493781313";"20.4908887157097";"3.85292817557979";"46.6944390149473";"30.8894598554059";"22.447876132435";"15.8926497409801";"14.6539019413009";"8.42599361624803";"41.0547833765475";"41.5638350125729";"2.01659779496722";"3.592685261387";"1.35060880500023";"2.94220607309831";"0";"0";1
"41";"If_Day";"0.0408580183861083";"89";"19";"320";"0.118795620437956";"17";"9";"0.780410640495868";"4.66067800276538";"9.82352941176471";"29.9090909090909";"6.14772727272727";"164.159640695682";"15.5034588448723";"13.8377702451265";"23.3913319792761";"-0.132239768610214";"6";"12";"11";"60";"12.7368421052632";"4.16279069767442";"6.94117647058824";"2.88235294117647";"7.94736842105263";"4.78947368421053";"0.790697674418605";"3.37209302325581";"29";"17.3333333333333";"11.6666666666667";"4.75";"3.08333333333333";"1.66666666666667";"2.27272727272727";"0.545454545454545";"1.72727272727273";"6.4";"2.88333333333333";"3.51666666666667";"99";"176";"45";"32.1106456996969";"4.04104084045152";"23.7919907433029";"4.27028033244271";"19.1644163438694";"13.3856430027284";"1.3550283696711";"3.46426145371738";"56.0642488578952";"32.5740182763298";"23.6868458572826";"6.51048106028761";"6.66685605791588";"0.65133894727893";"1.61807966991178";"1.21355975243384";"1.00904995821903";"13.0178495451308";"12.7798725049563";"4.06094113942238";"0";"0";1
"42";"Indian_Head_gold_pieces";"0.128205128205128";"27";"3";"90";"0.183962264150943";"3";"3";"1.02514792899408";"1.33333333333333";"4";"7.07692307692308";"5.30769230769231";"26.0970083755561";"10.9754971851638";"2.3094010767585";"2.64575131106459";"-0.0988969053834795";"1";"2";"2";"22";"21.3333333333333";"2.70588235294118";"0.333333333333333";"3.66666666666667";"11.3333333333333";"10";"0.411764705882353";"2.29411764705882";"2";"0";"2";"2.5";"0.5";"2";"30.5";"16.5";"14";"5.09090909090909";"2.54545454545455";"2.54545454545455";"42";"48";"0";"31.7542648054294";"1.21267812518166";"0.577350269189626";"2.08166599946613";"17.8978583448784";"13.856406460551";"0.712287119900726";"1.21267812518166";NA;NA;NA;"0.707106781186548";"0.707106781186548";"0";"38.8908729652601";"21.920310216783";"16.9705627484771";"8.58519817509344";"8.91615586998318";"1.62502081238753";"0";"0";1
"43";"Jake_Gyllenhaal";"0.0283461210571185";"69";"26";"133";"0.105263157894737";"15";"1";"0.441284602076125";"1.61333333333333";"6.53333333333333";"2.36764705882353";"2.98529411764706";"8.14329577154281";"3.19277471174602";"6.19329899011443";"15.7564801483919";"-0.274601847548111";"11";"11";"19";"27";"3.61538461538462";"2.48";"4.8";"1.73333333333333";"1.34615384615385";"2.26923076923077";"0.84";"1.64";"4";"1.18181818181818";"2.81818181818182";"3.45454545454545";"1.27272727272727";"2.18181818181818";"2.05263157894737";"0.842105263157895";"1.21052631578947";"5.14814814814815";"3.14814814814815";"2";"63";"66";"4";"4.29955274954894";"2.32952069462082";"16.1209712575178";"1.70991506333196";"1.99884582081376";"2.63146639435418";"1.79536440126603";"1.52424844868982";"5";"1.83402190925746";"3.34120283186106";"4.29799107406324";"2.00454030096225";"2.35873617932069";"1.47096658359681";"1.42451387009108";"0.535303379031311";"11.8409449457371";"12.0916490690053";"1.8397324220156";"0";"0";1
"44";"Japanese_battleship_Musashi";"0.0168392679812739";"266";"72";"1187";"0.0952843632594896";"33";"20";"0.587255250978996";"25.3825036813756";"4.06060606060606";"248.992452830189";"7.75471698113208";"1110.63325867444";"18.0803191808375";"82.4943163637737";"4.59578199235039";"-0.233542174711411";"22";"35";"58";"151";"6.52777777777778";"11.2357142857143";"1.66666666666667";"2.39393939393939";"3.33333333333333";"3.19444444444444";"5.77142857142857";"5.46428571428571";"8.59090909090909";"4.90909090909091";"3.68181818181818";"7.88571428571429";"3.62857142857143";"4.25714285714286";"9.56896551724138";"3.74137931034483";"5.82758620689655";"8.96688741721854";"4.86754966887417";"4.09933774834437";"319";"794";"74";"8.441967967316";"34.9625926952698";"2.47066118006227";"2.26300952742407";"4.63604979982731";"4.95796098732127";"27.8901604209121";"16.3897716455733";"10.8788089811562";"6.56766314104181";"4.50804955856863";"11.4859797619723";"5.51514340001138";"7.9385243003487";"30.2249531330245";"7.86410977959548";"23.1441993270979";"28.7173390639507";"26.5891395113842";"7.47329018740511";"0";"0";1
"45";"Kill_'Em_All";"0.00495184803250328";"1192";"769";"7030";"0.0342325978951867";"32";"13";"0.494203306212773";"4398.42598489846";"19.09375";"1952.93115029387";"10.8077246011755";"10907.5409334397";"32.9678856843881";"14764.6548608017";"60.351315230076";"-0.28429545432673";"330";"361";"276";"225";"12.2457737321196";"10.5331564986737";"3.03125";"16.0625";"6.25877763328999";"5.98699609882965";"5.53315649867374";"5";"13.9393939393939";"6.2";"7.73939393939394";"10.2354570637119";"5.45429362880886";"4.78116343490305";"9.21376811594203";"4.41304347826087";"4.80072463768116";"14.32";"7.98666666666667";"6.33333333333333";"1188";"4065";"1777";"36.5269333556844";"63.9374244356735";"4.7822546646346";"58.6432283030739";"15.516183724036";"32.6502111633555";"61.303826447331";"15.7186026123541";"49.6335136519985";"18.9114718886966";"45.740898005958";"22.760039674198";"10.0649965287949";"18.1064531092706";"21.5730798307992";"11.6007700439517";"17.2774198257907";"83.1140825268842";"79.2399993690055";"24.2457654623883";"0";"0";1
"46";"Koli_Point_action";"0.0785714285714286";"36";"4";"99";"0.195519348268839";"7";"4";"0.639183673469388";"0";"1.71428571428571";"3.91428571428571";"4.37142857142857";"13.6736215821145";"8.10985498632125";"0";"0.755928946018454";"-0.182892380457708";"3";"3";"1";"29";"14.75";"5.8";"0.285714285714286";"1.42857142857143";"7.75";"7";"3.25";"2.55";"17.3333333333333";"15.3333333333333";"2";"20.6666666666667";"10";"10.6666666666667";"2";"1";"1";"2.82758620689655";"0.758620689655172";"2.06896551724138";"45";"54";"0";"22.8381989949587";"9.64419650960045";"0.487950036474267";"0.534522483824849";"12.8419884233972";"10";"9.88819072376103";"2.21181040398084";"23.9652526240249";"25.6969518296107";"2";"24.7857485933617";"14.7309198626562";"10.2632028788938";NA;NA;NA;"2.18875315969816";"1.02313148204747";"1.51022785609983";"0";"0";1
"47";"Larrys_Creek";"0.0704941860465116";"129";"36";"1164";"0.205724134329138";"21";"6";"1.42098999023438";"50.1258919155891";"10.952380952381";"46.5078125";"16.8515625";"308.703172140223";"39.5540276065735";"167.230953844973";"14.3648048732873";"-0.109569751792171";"11";"25";"18";"75";"38.6666666666667";"10.0153846153846";"4.95238095238095";"6";"22.4166666666667";"16.25";"3.83076923076923";"6.18461538461538";"34.2727272727273";"22.1818181818182";"12.0909090909091";"41.84";"23.28";"18.56";"13.2777777777778";"7";"6.27777777777778";"8.88";"2.82666666666667";"6.05333333333333";"171";"610";"383";"68.2105982548586";"22.9091223012883";"9.83095209263167";"8.16088230524127";"42.6978587619701";"39.8593061368896";"21.2511538148294";"10.3740847603721";"50.1539448280809";"50.8936502558388";"16.4709109976015";"81.3355600788077";"50.6553057438212";"46.7823684736034";"16.1711637165577";"12.8246086971609";"11.6457796221007";"11.705808214128";"6.86820589763093";"9.1384151049638";"0";"0";1
"48";"Lat";"0.0231836436655714";"166";"57";"635";"0.116077151681137";"23";"16";"0.534582185491276";"163.756399339295";"13.4782608695652";"42.9939393939394";"6.66060606060606";"298.341890651689";"15.3533570531393";"752.715314162226";"37.6380725586321";"-0.161383319571414";"29";"31";"16";"90";"5.2280701754386";"8.82608695652174";"6.56521739130435";"6.91304347826087";"2.94736842105263";"2.28070175438596";"4.47826086956522";"4.34782608695652";"4.68965517241379";"2.03448275862069";"2.6551724137931";"5.7741935483871";"3.35483870967742";"2.41935483870968";"2.875";"1";"1.875";"10.1";"5.06666666666667";"5.03333333333333";"171";"385";"79";"4.31781005942517";"21.5160381506031";"21.4641902351473";"16.9354739136477";"3.63230078910825";"2.12766124086748";"20.8295665818992";"5.24355651352075";"4.19271007034712";"2.78366098383162";"2.71603521527987";"4.6239209726476";"4.22333507311283";"2.43275144022";"1.20415945787923";"1.03279555898864";"0.885061203156784";"26.6226439058807";"21.1186056740964";"9.7144049185397";"0";"0";1
"49";"Logarithm";"0.0142051169714825";"1159";"582";"19065";"0.0814627648145761";"110";"11";"0.649567773631507";"1828.46481897216";"32.8818181818182";"883.267702936096";"31.6010362694301";"9213.66305353";"89.0861104347422";"17112.7009052433";"152.604106851213";"-0.176707682931389";"308";"230";"266";"354";"39.4226804123711";"24.8171806167401";"8.7";"24.1818181818182";"23.9054982817869";"15.5171821305842";"9.20044052863436";"15.6167400881057";"45.038961038961";"23.0779220779221";"21.961038961039";"30.9782608695652";"17.9608695652174";"13.0173913043478";"24.1240601503759";"15.1127819548872";"9.01127819548872";"30.2683615819209";"10.7514124293785";"19.5169491525424";"1535";"10468";"7062";"90.7574932598969";"94.097336129389";"45.0660168148865";"112.433155009044";"47.9406152014747";"65.4875443502317";"73.0862196073531";"59.681703793675";"114.444893535037";"52.5487870065867";"86.648707301915";"58.7683964063696";"37.3006578155984";"41.0143190692085";"45.0788368542514";"30.7730963448044";"32.6171020175065";"130.623146997711";"85.7997887616308";"84.8598310747949";"0";"0";1
"50";"Mary_II_of_England";"0.0154449637208258";"378";"135";"2201";"0.097238810382546";"64";"4";"0.520414552976521";"41.3818999585301";"5.203125";"123.74801061008";"10.6074270557029";"639.163375594361";"19.8547852641026";"155.192943997882";"5.94199391338183";"-0.388411411358297";"44";"55";"98";"181";"15.1777777777778";"11.0977011494253";"2.671875";"2.53125";"8.39259259259259";"6.78518518518518";"5.09195402298851";"6.00574712643678";"14.9772727272727";"6.63636363636364";"8.34090909090909";"17.5636363636364";"9.29090909090909";"8.27272727272727";"9.45918367346939";"5.21428571428571";"4.24489795918367";"10.2209944751381";"4.90055248618784";"5.32044198895028";"403";"1182";"616";"25.1146228043936";"34.5726460652987";"4.88293005810865";"2.22517165380311";"18.8141326271472";"15.2498520595639";"31.384666254853";"13.3769265270991";"18.9828424812533";"10.5722121710773";"17.1300676519092";"34.3757901653904";"27.0799042118175";"17.2384739221598";"14.3485107293922";"9.08975859636581";"9.33131433984881";"33.2717063835354";"30.5265103316183";"12.8455384309626";"0";"0";1
"51";"Mary_Martha_Sherwood";"0.0476237623762376";"101";"17";"481";"0.153053435114504";"16";"12";"0.9922";"2.49065351895267";"6.25";"17.79";"8.29";"112.129224093364";"21.43550109213";"9.50564892229036";"10.3698280281465";"-0.158146879416248";"11";"6";"9";"75";"22.7647058823529";"4.29090909090909";"1.0625";"5.1875";"12.7058823529412";"10.0588235294118";"1.58181818181818";"2.70909090909091";"24.6363636363636";"12.5454545454545";"12.0909090909091";"15.8333333333333";"10.8333333333333";"5";"5.33333333333333";"2.33333333333333";"3";"7.30666666666667";"3.42666666666667";"3.88";"133";"299";"49";"48.1631724087044";"3.79898976470367";"1.52616076042685";"10.4512758391819";"22.8658170253174";"25.6697063389789";"2.32292048851432";"2.00621928634829";"60.259891681404";"28.2324764636885";"32.1541740539375";"12.8283540123691";"10.0879466030836";"3.286335345031";"7.54983443527075";"4.5";"3.16227766016838";"16.4472731111511";"15.3668415694254";"6.60458481212412";"0";"0";1
"52";"Maurice_Leyland";"0.0621364357482813";"62";"6";"235";"0.159984429739198";"12";"8";"0.903251814028487";"94.6694444444445";"16.4166666666667";"25.1475409836066";"6.22950819672131";"100.071712046812";"14.8978672328435";"200.909417703037";"32.1373708641607";"-0.14059234667081";"4";"3";"8";"47";"3.33333333333333";"3.91428571428571";"6.33333333333333";"10.0833333333333";"1.83333333333333";"1.5";"1.48571428571429";"2.42857142857143";"3.75";"2";"1.75";"2.33333333333333";"1";"1.33333333333333";"3.625";"0.625";"3";"8.91489361702128";"4.65957446808511";"4.25531914893617";"90";"140";"5";"1.63299316185545";"3.22099207014957";"11.1055541659718";"21.521483276583";"1.72240142436851";"0.836660026534076";"2.16076550394188";"2.27887632637762";"1.70782512765993";"2.16024689946929";"0.957427107756338";"1.15470053837925";"1";"0.577350269189626";"4.27409138213693";"0.744023809142845";"3.66450152525162";"20.7110869145994";"14.1087031353988";"11.1773608246592";"0";"0";1
"53";"Nigel_Kneale";"0.020184806483375";"163";"42";"533";"0.0808344991180585";"25";"13";"0.575941167504953";"3.54606060606061";"2.6";"24.2407407407407";"5.45679012345679";"204.713411543792";"15.3485786524789";"11.1894592846002";"2.48327740429189";"-0.101351898616014";"17";"17";"26";"103";"10";"6.42682926829268";"0.36";"2.24";"5.78571428571429";"4.21428571428571";"3.18292682926829";"3.24390243902439";"6.29411764705882";"3.47058823529412";"2.82352941176471";"15.6470588235294";"8.88235294117647";"6.76470588235294";"11.7307692307692";"8.38461538461539";"3.34615384615385";"3.76699029126214";"1.01941747572816";"2.74757281553398";"182";"319";"32";"29.1187643801105";"20.0684203046988";"0.489897948556636";"2.36784008469041";"18.6933348161991";"10.6942786488297";"20.0592505360657";"3.10936846277149";"5.66529683558541";"4.24437343813583";"2.27033296340116";"45.5342469692738";"29.1952101228549";"16.475471965033";"34.9989230603545";"35.4537184769969";"3.66543102723058";"4.07094892704041";"2.20062639266273";"2.71783667792625";"0";"0";1
"54";"Nikki_and_Paulo";"0.142857142857143";"15";"5";"30";"0.25";"1";"0";"0.535714285714286";"0";"18";"1.07142857142857";"3";"4.00891862868637";"4.20622249676687";NA;NA;"-0.309938201250798";"2";"3";"8";"2";"4.4";"2.125";"18";"0";"1.4";"3";"0.625";"1.5";"10";"3";"7";"3.33333333333333";"1";"2.33333333333333";"1.375";"0.375";"1";"9.5";"9";"0.5";"18";"12";"0";"7.05691150575094";"1.45773797371133";NA;NA;"2.60768096208106";"4.47213595499958";"0.916125381312904";"0.755928946018454";"9.89949493661167";"4.24264068711928";"5.65685424949238";"1.52752523165195";"1";"0.577350269189626";"0.744023809142845";"0.744023809142845";"0";"12.0208152801713";"12.7279220613579";"0.707106781186548";"0";"0";1
