"";"page";"density";"ncontributors";"nanon";"nedits";"transitivity";"nadmins";"nbots";"centralization";"mean_betweenness_admin";"mean_degree_centrality_admins";"mean_betweenness";"mean_degree_centrality";"sd_betweenness";"sd_degree_centrality";"sd_betweenness_admin";"sd_degree_centrality_admins";"max_discussion_depth";"mean_discussion_depth";"sd_discussion_depth";"degree_assortativity";"nquar1";"nquar2";"nquar3";"nquar4";"mean_degree_anon";"mean_degree_inscrit";"mean_indegree_admin";"mean_outdegree_admin";"mean_indegree_anon";"mean_outdegree_anon";"mean_indegree_inscrit";"mean_outdegree_inscrit";"mean_degree_quar1";"mean_indegree_quar1";"mean_outdegree_quar1";"mean_degree_quar2";"mean_indegree_quar2";"mean_outdegree_quar2";"mean_degree_quar3";"mean_indegree_quar3";"mean_outdegree_quar3";"mean_degree_quar4";"mean_indegree_quar4";"mean_outdegree_quar4";"ninitialized";"nresponded";"sd_degree_anon";"sd_degree_inscrit";"sd_indegree_admin";"sd_outdegree_admin";"sd_indegree_anon";"sd_outdegree_anon";"sd_indegree_inscrit";"sd_outdegree_inscrit";"sd_degree_quar1";"sd_indegree_quar1";"sd_outdegree_quar1";"sd_degree_quar2";"sd_indegree_quar2";"sd_outdegree_quar2";"sd_degree_quar3";"sd_indegree_quar3";"sd_outdegree_quar3";"sd_degree_quar4";"sd_indegree_quar4";"sd_outdegree_quar4";"iscontroversial";"isfeatured"
"1";"2003_Insight_Bowl";"0.0721997300944669";"39";"0";"107";"0.0583153347732181";"3";"1";"1.53289473684211";"0";"1";"26.125";"11.9375";"64.3854782914192";"28.8962944567869";"0";"0";"17";"3.57009345794393";"3.85372191948156";"0.355466331469004";"3";"0";"0";"13";"NaN";"10.8333333333333";"1";"0";"NaN";"NaN";"5.41666666666667";"5.41666666666667";"40.3333333333333";"18.6666666666667";"21.6666666666667";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"1";"1";"0";"23";"84";NA;"34.0636658821879";"0";"0";NA;NA;"15.2997821335251";"18.7638837486628";"68.1273317643758";"30.5995642670502";"37.5277674973257";NA;NA;NA;NA;NA;NA;"0";"0";"0";"0";"0"
"2";"Aiphanes";"0.0873737373737374";"45";"0";"173";"0.015748031496063";"4";"2";"2.73476239669421";"0";"1";"45.1111111111111";"12.1481481481481";"102.764979568144";"46.3678467041247";"0";"0";"23";"6.24277456647399";"5.08977741335404";"0.234737359723789";"6";"2";"2";"17";"NaN";"1.04761904761905";"0.75";"0.25";"NaN";"NaN";"0.714285714285714";"0.333333333333333";"1";"0.833333333333333";"0.166666666666667";"1";"0.5";"0.5";"1";"1";"0";"1.29411764705882";"0.764705882352941";"0.529411764705882";"18";"155";NA;"0.218217890235992";"0.5";"0.5";NA;NA;"0.462910049886276";"0.483045891539648";"0";"0.408248290463863";"0.408248290463863";"0";"0.707106781186548";"0.707106781186548";"0";"0";"0";"0.985184366143778";"0.562295714538387";"0.799816155346303";"0";"0"
"3";"Annunciation_(Memling)";"0.176638176638177";"27";"1";"124";"0";"0";"1";"3.81065088757396";"NaN";"NaN";"27.9";"23.1";"59.3603870906816";"62.2565480714903";NA;NA;"20";"6.04838709677419";"5.46660941677787";"0.0374422493058496";"2";"1";"0";"7";"1";"1";"NaN";"NaN";"1";"0";"1";"0";"1";"1";"0";"1";"1";"0";"NaN";"NaN";"NaN";"1";"1";"0";"17";"107";NA;"0";NA;NA;NA;NA;"0";"0";"0";"0";"0";NA;NA;NA;NA;NA;NA;"0";"0";"0";"0";"0"
"4";"Attalus_I";"0.0223367697594502";"97";"22";"208";"0.0554699537750385";"9";"1";"0.698404947916667";"37.7777777777778";"1.22222222222222";"283.347826086957";"5.6231884057971";"393.971476501377";"17.8309887631843";"100.540760114714";"0.440958551844098";"37";"8.24038461538461";"9.07669436125757";"0.489239022370922";"14";"13";"10";"32";"2.59090909090909";"3.21621621621622";"0.888888888888889";"0.333333333333333";"1.27272727272727";"1.31818181818182";"1.81081081081081";"1.40540540540541";"1.64285714285714";"1";"0.642857142857143";"2.23076923076923";"1.15384615384615";"1.07692307692308";"2.8";"1.5";"1.3";"3.375";"1.875";"1.5";"28";"180";"2.06234011580213";"10.1383078117251";"0.333333333333333";"0.5";"0.935125058192151";"1.12911105516321";"4.94322115987495";"5.21993752335675";"0.497245158098847";"0";"0.497245158098847";"1.16575055606865";"0.554700196225229";"0.640512615220349";"3.01109061083632";"1.26929551764398";"1.76698110409314";"10.909451362569";"5.32644043822284";"5.61104900778294";"0";"0"
"5";"Audioslave";"0.00826724524913961";"164";"67";"221";"0.019047619047619";"9";"0";"0.0688396251270277";"29.8888888888889";"1.22222222222222";"93.7333333333333";"3.31666666666667";"145.06519735827";"3.48341408240074";"89.6666666666667";"0.666666666666667";"22";"4.75565610859729";"4.90306278576985";"0.45315769453861";"28";"37";"27";"28";"3.32835820895522";"1.40909090909091";"0.888888888888889";"0.333333333333333";"1.41791044776119";"1.91044776119403";"1.11363636363636";"0.295454545454545";"2";"0.964285714285714";"1.03571428571429";"2.72972972972973";"1.27027027027027";"1.45945945945946";"3.62962962962963";"1.74074074074074";"1.88888888888889";"1.46428571428571";"1.10714285714286";"0.357142857142857";"44";"177";"3.99009402069483";"1.28168097866756";"0.333333333333333";"0.707106781186548";"1.70693109100357";"2.36599228516111";"0.492544843474156";"0.823479443116021";"1.539600717839";"0.744468135135953";"0.922241346139448";"3.89193360004345";"1.72640681198855";"2.20598421716167";"4.35137598174106";"1.58338956265428";"2.90004420832794";"1.52709219826787";"0.628890010655795";"0.989361399507773";"0";"0"
"6";"Baden-Powell_House";"0.0453416149068323";"70";"1";"219";"0.00818926296633303";"7";"3";"1.99768956101659";"0";"1";"125.516129032258";"12.8709677419355";"306.212221720791";"49.5323072586528";"0";"0";"41";"7.55251141552511";"9.23449509324482";"0.394769338528641";"4";"1";"0";"26";"1";"1";"1";"0";"1";"0";"1";"0";"1";"1";"0";"1";"1";"0";"NaN";"NaN";"NaN";"1";"1";"0";"39";"180";NA;"0";"0";"0";NA;NA;"0";"0";"0";"0";"0";NA;NA;NA;NA;NA;NA;"0";"0";"0";"0";"0"
"7";"BAE_Systems";"0.00451359287676423";"460";"89";"953";"0.0194690265486726";"14";"6";"0.58717682183016";"0";"1";"836.285087719298";"7.34210526315789";"3595.48031207463";"37.2437687062227";"0";"0";"65";"6.5299055613851";"10.4779378910669";"0.45992296977983";"60";"41";"44";"83";"1";"1";"1";"0";"1";"0";"1";"0";"1";"1";"0";"1";"1";"0";"1";"1";"0";"1";"1";"0";"232";"721";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"8";"Barton_Fink";"0.00806952203600248";"180";"45";"260";"0.00940438871473354";"8";"1";"0.236259792141319";"0";"1";"155.721739130435";"3.95652173913043";"246.783258088109";"9.04801161092123";"0";"0";"25";"3.46538461538462";"4.60765204637431";"0.209284881408893";"29";"17";"26";"43";"5.77777777777778";"1";"0.875";"0.125";"2.37777777777778";"3.4";"0.950819672131147";"0.0491803278688525";"2.31034482758621";"1";"1.31034482758621";"1.47058823529412";"0.823529411764706";"0.647058823529412";"7.15384615384615";"3.30769230769231";"3.84615384615385";"1.2093023255814";"1";"0.209302325581395";"65";"195";"13.9559190585098";"0";"0.353553390593274";"0.353553390593274";"6.00109417632579";"8.00113628294018";"0.218038949746501";"0.218038949746501";"2.86734631268134";"0.755928946018454";"2.25362324579557";"1.2307338795828";"0.727606875108999";"0.785905247993376";"18.1365758790182";"7.74477491354904";"10.4103498795854";"1.37248713299344";"0.534522483824849";"0.940064322391058";"0";"0"
"9";"Battle_of_Ceresole";"0.0291922739244952";"68";"12";"133";"0.0077319587628866";"3";"1";"1.14435286255291";"0";"1";"46.0277777777778";"6.5";"90.2787702021153";"25.5594544989856";"0";"0";"30";"6.33834586466165";"7.47712391843231";"0.549437534031298";"4";"5";"13";"14";"1.16666666666667";"1";"1";"0";"0.833333333333333";"0.333333333333333";"1";"0";"1";"0.75";"0.25";"1.2";"1";"0.2";"1.07692307692308";"0.923076923076923";"0.153846153846154";"1";"1";"0";"32";"101";"0.389249472080761";"0";"0";"0";"0.389249472080761";"0.492365963917331";"0";"0";"0";"0.5";"0.5";"0.447213595499958";"0";"0.447213595499958";"0.277350098112615";"0.277350098112615";"0.375533808099405";"0";"0";"0";"0";"0"
"10";"Battle_of_Hochkirch";"0.0383631713554987";"69";"5";"180";"0.00662251655629139";"4";"1";"1.62489186851211";"0";"1";"32.6111111111111";"9.08333333333333";"43.0715536074418";"36.7985830472549";"0";"0";"28";"6.76666666666667";"7.19023235652243";"0.644058314338057";"7";"2";"6";"21";"1.2";"1";"1";"0";"0.6";"0.6";"1";"0";"1";"1";"0";"1.5";"0.5";"1";"1";"0.833333333333333";"0.166666666666667";"1";"1";"0";"33";"147";"0.447213595499958";"0";"0";"0";"0.547722557505166";"0.547722557505166";"0";"0";"0";"0";"0";"0.707106781186548";"0.707106781186548";"0";"0";"0.408248290463863";"0.408248290463863";"0";"0";"0";"0";"0"
"11";"Battle_of_the_Nile";"0.0526315789473684";"20";"2";"20";"0";"1";"0";"0.138504155124654";"0";"1";"7.5";"3.5";"6.48074069840786";"2";NA;NA;"4";"0.8";"1.19648608323224";"-0.0782780363856437";"1";"1";"3";"3";"1";"1";"1";"0";"1";"0";"1";"0";"1";"1";"0";"1";"1";"0";"1";"1";"0";"1";"1";"0";"12";"8";"0";"0";NA;NA;"0";"0";"0";"0";NA;NA;NA;NA;NA;NA;"0";"0";"0";"0";"0";"0";"0";"0"
"12";"Ben_Crosby";"0.119458128078818";"29";"0";"97";"0.0408163265306122";"4";"2";"2.50255102040816";"0";"1";"23.6875";"11.3125";"44.7775520396847";"34.9260528354789";"0";"0";"15";"4.83505154639175";"3.99134587882316";"0.435395192855858";"4";"0";"0";"12";"NaN";"1.2";"0.75";"0.25";"NaN";"NaN";"1";"0.2";"1.5";"1";"0.5";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"1.08333333333333";"0.916666666666667";"0.166666666666667";"13";"84";NA;"0.632455532033676";"0.5";"0.5";NA;NA;"0";"0.632455532033676";"1";"0";"1";NA;NA;NA;NA;NA;NA;"0.288675134594813";"0.288675134594813";"0.389249472080761";"0";"0"
"13";"California_condor";"0.0156203949307398";"117";"20";"212";"0.0243024302430243";"2";"0";"0.484207788347206";"0";"1";"60.1739130434783";"7.67391304347826";"92.8367187731569";"18.3485444143562";"0";"0";"19";"3.81603773584906";"4.33098911225974";"0.368975686994736";"11";"10";"14";"11";"1";"1";"1";"0";"1";"0";"1";"0";"1";"1";"0";"1";"1";"0";"1";"1";"0";"1";"1";"0";"71";"141";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14";"Charles_Edward_Magoon";"0.0199195171026157";"71";"12";"99";"0.0347107438016529";"8";"1";"0.4";"5.125";"1.25";"60.1777777777778";"3.82222222222222";"152.971074046532";"8.73677933401738";"12.2525507548428";"0.462910049886276";"24";"4.96969696969697";"6.06672850927045";"0.12812561717445";"10";"8";"4";"23";"1.58333333333333";"1.125";"0.875";"0.375";"0.25";"1.33333333333333";"0.958333333333333";"0.166666666666667";"1.1";"0.8";"0.3";"1.75";"0.5";"1.25";"1.25";"0.25";"1";"1.17391304347826";"0.91304347826087";"0.260869565217391";"26";"73";"0.792961461098759";"0.337831962346088";"0.353553390593274";"0.517549169506766";"0.452267016866645";"0.65133894727893";"0.204124145231932";"0.380693493813441";"0.316227766016838";"0.421637021355784";"0.483045891539648";"0.886405260427918";"0.534522483824849";"0.886405260427918";"0.5";"0.5";"0.816496580927726";"0.38755338788159";"0.28810406552003";"0.44897775854488";"0";"0"
"15";"Common_raven";"0.00474365991607371";"406";"111";"780";"0.0397196261682243";"12";"7";"0.318262459990855";"43.4166666666667";"1.58333333333333";"1635.41935483871";"5.13620071684588";"3361.47820666202";"17.4670114945143";"101.053053872556";"0.996204919895622";"47";"8.41025641025641";"9.4173465398706";"0.54390477375699";"72";"46";"67";"94";"3.81981981981982";"1.73825503355705";"1.08333333333333";"0.5";"1.67567567567568";"2.14414414414414";"1.20134228187919";"0.536912751677852";"3.47222222222222";"1.625";"1.84722222222222";"3.93478260869565";"1.89130434782609";"2.04347826086957";"2.25373134328358";"1.28358208955224";"0.970149253731343";"1.41489361702128";"1.02127659574468";"0.393617021276596";"127";"653";"5.51724272077704";"4.29392401202035";"0.288675134594813";"0.797724035217466";"2.59076037333431";"3.05360248304984";"1.8958698558788";"2.43155908702372";"6.42392583714891";"2.85537545938962";"3.66813350941313";"6.77053148714024";"3.18488277034957";"3.7115826018867";"3.94024796782412";"1.77359393860835";"2.23586570078152";"1.07172431124504";"0.414228740617884";"0.806133545146452";"0";"0"
"16";"Common_starling";"0.00706114955514758";"292";"55";"600";"0.0215529151699364";"13";"6";"0.541183972792008";"0";"1.07692307692308";"1290.04324324324";"5.90810810810811";"2373.34704822664";"26.1876005588853";"0";"0.277350098112615";"43";"6.715";"7.61952778542004";"0.560221138454896";"44";"19";"48";"74";"5.72727272727273";"1.25225225225225";"0.846153846153846";"0.230769230769231";"2.67272727272727";"3.05454545454545";"1";"0.252252252252252";"5.54545454545455";"2.77272727272727";"2.77272727272727";"3.15789473684211";"1.52631578947368";"1.63157894736842";"1.72916666666667";"1.04166666666667";"0.6875";"1.18918918918919";"0.986486486486487";"0.202702702702703";"107";"493";"20.6616970238585";"0.780075386432368";"0.375533808099405";"0.599144689515278";"9.75069711744213";"10.9179060904861";"0.301511344577764";"0.62476858942795";"23.1440931692256";"10.8774647276208";"12.2756397765611";"3.37084160105681";"1.64547936455651";"1.8015587792486";"1.08646573872278";"0.503533612870859";"0.803085803952877";"0.734206788005095";"0.350859736375384";"0.572897698910768";"0";"0"
"17";"Cyclone_Rewa";"0.134126984126984";"36";"1";"169";"0.0176817288801572";"3";"1";"4.12326530612245";"0";"1";"35";"28.4545454545455";"81.5928918472682";"86.754093432372";"0";"0";"63";"13.9704142011834";"18.0087366481036";"0.160627943598386";"4";"1";"0";"6";"1";"1";"1";"0";"1";"0";"1";"0";"1";"1";"0";"1";"1";"0";"NaN";"NaN";"NaN";"1";"1";"0";"25";"144";NA;"0";"0";"0";NA;NA;"0";"0";"0";"0";"0";NA;NA;NA;NA;NA;NA;"0";"0";"0";"0";"0"
"18";"Damon_Hill";"0.0216008771929825";"96";"13";"197";"0.0235955056179775";"4";"0";"0.903601108033241";"0";"1";"106.142857142857";"7.08163265306122";"126.528561407501";"24.9615009687367";"0";"0";"23";"3.92893401015228";"4.88594667165701";"0.353217326634666";"9";"4";"10";"26";"1";"1.03125";"1";"0";"0.923076923076923";"0.0769230769230769";"1";"0.03125";"1.11111111111111";"1";"0.111111111111111";"1";"1";"0";"1";"0.9";"0.1";"1";"1";"0";"47";"150";"0";"0.176776695296637";"0";"0";"0.277350098112615";"0.277350098112615";"0";"0.176776695296637";"0.333333333333333";"0";"0.333333333333333";"0";"0";"0";"0";"0.316227766016838";"0.316227766016838";"0";"0";"0";"0";"0"
"19";"Death_Valley_National_Park";"0.0203013278855975";"89";"8";"159";"0.0134649910233393";"10";"0";"0.83567923553719";"0";"1";"62.8695652173913";"5.97826086956522";"173.360973270053";"21.6912569488106";"0";"0";"16";"3.37735849056604";"3.88388303230746";"0.24127203671093";"9";"5";"13";"19";"1.25";"1";"1";"0";"0.75";"0.5";"1";"0";"1.22222222222222";"0.888888888888889";"0.333333333333333";"1";"0.8";"0.2";"1";"1";"0";"1";"1";"0";"43";"116";"0.462910049886276";"0";"0";"0";"0.462910049886276";"0.755928946018454";"0";"0";"0.440958551844098";"0.333333333333333";"0.707106781186548";"0";"0.447213595499958";"0.447213595499958";"0";"0";"0";"0";"0";"0";"0";"0"
"20";"Deathrow_(video_game)";"0.017083644510829";"104";"14";"183";"0.00642398286937901";"2";"2";"0.76208879253464";"0";"1";"16.3478260869565";"6.69565217391304";"40.3144404187903";"23.9822800928958";"0";"0";"24";"4.47540983606557";"6.17137994803266";"0.706609117725652";"16";"8";"8";"14";"1";"1";"1";"0";"1";"0";"1";"0";"1";"1";"0";"1";"1";"0";"1";"1";"0";"1";"1";"0";"58";"125";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"21";"Dilwale_Dulhania_Le_Jayenge";"0.00760605861910694";"303";"91";"696";"0.0166260252715584";"8";"5";"0.897674444103329";"23.375";"1.375";"411.628571428571";"6.18571428571429";"1259.28443571655";"38.5284184647081";"66.1144840409422";"0.744023809142845";"62";"10.2729885057471";"12.4499650217016";"0.55862171409021";"67";"56";"37";"50";"10.5934065934066";"1.52830188679245";"1";"0.375";"4.96703296703297";"5.62637362637363";"1.10377358490566";"0.424528301886792";"12.0597014925373";"5.85074626865672";"6.2089552238806";"3.05357142857143";"1.60714285714286";"1.44642857142857";"2.18918918918919";"1.18918918918919";"1";"1.66";"1.12";"0.54";"93";"603";"58.3575146112265";"1.93812647466721";"0";"0.744023809142845";"28.3429201622049";"30.0239342864427";"0.660868768516382";"1.32340191647311";"67.9676573256265";"32.9987390628441";"34.9794473479884";"4.75746167177851";"1.96957375571995";"2.82147377902299";"3.05357566212536";"1.28750054666305";"1.84089350286454";"2.59206009000642";"0.872247858427071";"1.76369278642794";"0";"0"
"22";"Distributed_element_filter";"0.114102564102564";"40";"3";"178";"0.0123456790123457";"3";"1";"3.0913872452334";"0";"1";"38.1";"16.8";"109.186778648236";"53.9918122447625";"0";"0";"29";"8.15730337078652";"7.46653381097173";"0.239690099303178";"4";"3";"2";"11";"1";"1";"1";"0";"1";"0";"1";"0";"1";"1";"0";"1";"1";"0";"1";"1";"0";"1";"1";"0";"20";"158";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"23";"Effects_of_Hurricane_Isabel_in_Maryland_and_Washington,_D.C.";"0.266666666666667";"16";"0";"64";"0";"2";"0";"3.69777777777778";"0";"1";"13.3333333333333";"38.3333333333333";"13.0128141972954";"63.7991640488599";"0";"0";"9";"3.3125";"2.70728001495322";"0.122191961994384";"0";"0";"0";"3";"NaN";"1";"1";"0";"NaN";"NaN";"1";"0";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"1";"1";"0";"13";"51";NA;NA;"0";"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"0";"0";"0";"0";"0"
"24";"Ernest_Emerson";"0.035499222999223";"144";"17";"731";"0.0103366021733369";"5";"4";"3.89011687613086";"0";"1";"210.451612903226";"22.258064516129";"760.873597772875";"141.216835419962";"0";"0";"46";"10.3871409028728";"10.5384773876487";"0.436233868537362";"16";"12";"8";"25";"1";"1";"1";"0";"1";"0";"1";"0";"1";"1";"0";"1";"1";"0";"1";"1";"0";"1";"1";"0";"83";"648";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"25";"Ernest_Joyce";"0.0347786811201445";"82";"1";"231";"0.00354609929078014";"7";"2";"1.88324950464868";"0";"1";"300.1875";"12.875";"317.183211277219";"53.8383182884554";"0";"0";"26";"5.07359307359307";"5.93066786976956";"0.476885499011491";"5";"0";"2";"25";"1";"1";"1";"0";"1";"0";"1";"0";"1";"1";"0";"NaN";"NaN";"NaN";"1";"1";"0";"1";"1";"0";"50";"181";NA;"0";"0";"0";NA;NA;"0";"0";"0";"0";"0";NA;NA;NA;"0";"0";"0";"0";"0";"0";"0";"0"
"26";"Fallout_4._Far_Harbor";"0.137310606060606";"33";"0";"145";"0.093167701863354";"3";"1";"2.8876953125";"0";"1";"36";"16.1176470588235";"89.3183432443151";"44.4548680587137";"0";"0";"37";"9.88965517241379";"9.27520383227604";"0.246523854085438";"4";"0";"1";"12";"NaN";"1";"0.666666666666667";"0.333333333333333";"NaN";"NaN";"1";"0";"1";"1";"0";"NaN";"NaN";"NaN";"1";"1";"0";"1";"0.916666666666667";"0.0833333333333333";"16";"129";NA;"0";"0.577350269189626";"0.577350269189626";NA;NA;"0";"0";"0";"0";"0";NA;NA;NA;NA;NA;NA;"0";"0.288675134594813";"0.288675134594813";"0";"0"
"27";"Fauna_of_Scotland";"0.0220035778175313";"130";"16";"369";"0.0200812813770022";"4";"4";"1.30587104140376";"158.25";"1.5";"213.795454545455";"7.90909090909091";"854.844060141869";"37.2782751943126";"205.258170767126";"0.577350269189626";"25";"6.63685636856369";"5.61813318865881";"0.0571685443655733";"30";"7";"12";"39";"2.8125";"1.46875";"1";"0.5";"1.25";"1.5625";"0.9375";"0.53125";"1.76666666666667";"0.966666666666667";"0.8";"3";"1.28571428571429";"1.71428571428571";"1.25";"0.75";"0.5";"1.53846153846154";"1";"0.538461538461538";"42";"327";"2.40052077683156";"1.08333333333333";"0";"0.577350269189626";"1.12546286774228";"1.31497781983829";"0.5";"0.815888842413354";"1.25074690329097";"0.490132517853561";"0.961320930300845";"3.55902608401044";"1.70433620649269";"1.88982236504614";"0.452267016866645";"0.452267016866645";"0.522232967867094";"1.12029492935786";"0.512989176042577";"0.789608625444605";"0";"0"
"28";"Florence_Nagle";"0.179429429429429";"37";"2";"239";"0.230769230769231";"3";"1";"2.98456790123457";"0";"1";"57.6363636363636";"21.0454545454545";"100.321801467251";"47.3421962923516";"0";"0";"60";"14.1087866108787";"14.0636565329264";"0.64198825402753";"10";"0";"0";"12";"5";"1.6875";"1";"0";"2.5";"2.5";"1.1875";"0.5";"2.6";"1.5";"1.1";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"1.25";"1.08333333333333";"0.166666666666667";"15";"224";"4.24264068711928";"1.19547758936195";"0";"0";"2.12132034355964";"2.12132034355964";"0.403112887414928";"0.816496580927726";"2.22111083319436";"0.97182531580755";"1.28668393770792";NA;NA;NA;NA;NA;NA;"0.866025403784439";"0.288675134594813";"0.577350269189626";"0";"0"
"29";"Florida_Atlantic_University";"0.0113174182139699";"261";"67";"768";"0.0083955223880597";"6";"1";"1.50406065088757";"0";"1";"360.057851239669";"11.5371900826446";"1678.77595507888";"72.5568789895571";"0";"0";"28";"5.83723958333333";"6.15283983234562";"0.46742612472452";"28";"44";"21";"28";"1";"1";"1";"0";"1";"0";"1";"0";"1";"1";"0";"1";"1";"0";"1";"1";"0";"1";"1";"0";"140";"628";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"30";"Georges_Bizet";"0.00769230769230769";"156";"48";"186";"0.00691244239631336";"6";"3";"0.154588969823101";"174.583333333333";"3.33333333333333";"480.444444444444";"2.71428571428571";"548.382042821324";"4.5849443056284";"266.46058182528";"4.27395211328656";"54";"13.6290322580645";"15.0216786095164";"0.314973589028079";"34";"22";"18";"52";"3.14583333333333";"1.85507246376812";"1.83333333333333";"1.5";"1.4375";"1.70833333333333";"1.02898550724638";"0.826086956521739";"1.97058823529412";"0.941176470588235";"1.02941176470588";"1.90909090909091";"0.954545454545455";"0.954545454545455";"4.5";"2.16666666666667";"2.33333333333333";"2.25";"1.21153846153846";"1.03846153846154";"30";"156";"6.94657295985041";"1.94237091568103";"2.04124145231932";"2.25831795812724";"3.20840816897155";"3.75277674973257";"0.873987052211833";"1.19995737349696";"1.02942449699282";"0.488732217104265";"0.717119410945184";"0.610159300752166";"0.375090176747726";"0.485727017913082";"11.3668765434019";"5.20463594251487";"6.17394906513032";"2.58103946228692";"1.1937178446389";"1.48140815974079";"0";"0"
"31";"Globular_cluster";"0.0102283337577455";"154";"35";"241";"0.0194678780012979";"9";"4";"0.51599812038105";"136.222222222222";"1.44444444444444";"504.394736842105";"3.87719298245614";"938.278268721417";"14.8444085900115";"368.193148285576";"1.0137937550497";"45";"8.21576763485477";"10.1642305994657";"0.33206154380551";"29";"17";"25";"42";"2.37142857142857";"1.66153846153846";"1.11111111111111";"0.333333333333333";"1.05714285714286";"1.31428571428571";"1";"0.661538461538462";"2.06896551724138";"0.96551724137931";"1.10344827586207";"2.17647058823529";"0.941176470588235";"1.23529411764706";"1.88";"1.08";"0.8";"1.73809523809524";"1.14285714285714";"0.595238095238095";"41";"200";"1.41599506242314";"1.29031153065988";"0.333333333333333";"0.707106781186548";"0.802307596244481";"0.676123403782813";"0.612372435695794";"0.888765349321094";"1.36096169996384";"0.778403064003002";"0.81699919506023";"1.18507880105328";"0.658652814016432";"0.664211164155071";"1.4525839046334";"0.702376916856849";"0.866025403784439";"1.60880994965941";"0.683300047346576";"1.01355505245991";"0";"0"
"32";"Gobrecht_dollar";"0.0346901017576318";"47";"3";"75";"0.0222222222222222";"6";"1";"0.608695652173913";"0";"1";"6.88461538461539";"4.96153846153846";"13.8861857198496";"11.2338088615777";"0";"0";"15";"3.28";"3.80099560215052";"0.431007603642382";"9";"2";"4";"11";"2";"1.125";"1";"0";"1";"1";"0.9375";"0.1875";"1.44444444444444";"0.888888888888889";"0.555555555555556";"1.5";"1";"0.5";"1";"1";"0";"1";"1";"0";"21";"54";"0";"0.5";"0";"0";"0";"0";"0.25";"0.543905629069357";"0.726483157256779";"0.333333333333333";"0.726483157256779";"0.707106781186548";"0";"0.707106781186548";"0";"0";"0";"0";"0";"0";"0";"0"
"33";"Harvey_Kurtzman's_Jungle_Book";"0.121153846153846";"40";"2";"189";"0.00845070422535211";"3";"0";"3.99145299145299";"0";"1";"44.2631578947368";"18.7894736842105";"134.594387411983";"71.2659954344508";"0";"0";"25";"6.96296296296296";"6.05855327367001";"0.0643199862710588";"8";"0";"2";"9";"1";"1";"1";"0";"1";"0";"1";"0";"1";"1";"0";"NaN";"NaN";"NaN";"1";"1";"0";"1";"1";"0";"21";"168";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";NA;NA;NA;"0";"0";"0";"0";"0";"0";"0";"0"
"34";"Hawksbill_sea_turtle";"0.00651232825145869";"231";"63";"346";"0.0142857142857143";"9";"6";"0.379914933837429";"0";"1";"477.144736842105";"4.03289473684211";"764.018858708217";"14.3800900637132";"0";"0";"50";"7.46242774566474";"10.431003336722";"0.656294770029422";"43";"34";"25";"49";"3.19047619047619";"1.26027397260274";"1";"0";"1.33333333333333";"1.85714285714286";"1.05479452054795";"0.205479452054795";"2.62790697674419";"1.27906976744186";"1.34883720930233";"2.5";"1.20588235294118";"1.29411764705882";"2.36";"1.28";"1.08";"1.10204081632653";"0.979591836734694";"0.122448979591837";"80";"266";"3.43538110229016";"1.45322818102276";"0";"0";"1.6461097835062";"1.908023321501";"0.49694653632917";"0.985434254382709";"3.89763820924778";"1.65220749007342";"2.37931283527541";"2.19158168979171";"1.09487543956561";"1.29168463560614";"2.5475478405714";"1.13724814061547";"1.52534149181967";"0.467479855144568";"0.142857142857143";"0.484452141651805";"0";"0"
"35";"Heian_Palace";"0.0379072681704261";"57";"14";"121";"0.036036036036036";"5";"0";"0.979272959183674";"0";"1";"39.9032258064516";"6.96774193548387";"78.7694335127147";"19.8569616188173";"0";"0";"14";"4.24793388429752";"4.09731821182168";"0.562150671964586";"8";"4";"7";"11";"1.07142857142857";"1";"1";"0";"0.785714285714286";"0.285714285714286";"1";"0";"1";"1";"0";"1.25";"0.5";"0.75";"1";"0.857142857142857";"0.142857142857143";"1";"1";"0";"27";"94";"0.267261241912424";"0";"0";"0";"0.42581531362632";"0.611249845502127";"0";"0";"0";"0";"0";"0.5";"0.577350269189626";"0.957427107756338";"0";"0.377964473009227";"0.377964473009227";"0";"0";"0";"0";"0"
