"";"contributeurs";"isanon";"status_contrib";"total_rev_count";"registration_year"
"71947";"67.85.184.42";"1";"anonyme";"2";"2009"
"71950";"90.196.100.246";"1";"anonyme";"4";"2009"
"71956";"Myspace69";"0";"inscrit";"1892";"2007"
"71957";"85.230.3.155";"1";"anonyme";"63";"2009"
"71958";"71.115.229.133";"1";"anonyme";"2";"2009"
"71962";"CollisionCourse";"0";"inscrit";"5115";"2007"
"71968";"209.159.225.237";"1";"anonyme";"7";"2008"
"71969";"92.11.112.195";"1";"anonyme";"7";"2009"
"71971";"BeheadingAndBurning";"0";"inscrit";"29";"2009"
"71974";"Aaronkavo";"0";"inscrit";"1123";"2007"
"71976";"81.66.202.142";"1";"anonyme";"9";"2009"
"71988";"Saturn-78";"0";"inscrit";"497";"2009"
"71990";"90.195.36.106";"1";"anonyme";"6";"2007"
"71992";"72.48.182.8";"1";"anonyme";"1";"2009"
"71998";"Arbor_to_SJ";"0";"inscrit";"63981";"2007"
"72016";"Bercowich";"0";"inscrit";"522";"2009"
"72022";"24.63.8.236";"1";"anonyme";"68";"2009"
"72025";"66.237.50.249";"1";"anonyme";"3";"2009"
"72027";"62.107.117.171";"1";"anonyme";"6";"2009"
"72029";"GrayNY";"0";"inscrit";"53";"2007"
"72033";"72.228.68.254";"1";"anonyme";"2";"2009"
"72041";"EnAna";"0";"inscrit";"37";"2005"
"72042";"Al_Houser";"0";"inscrit";"89";"2009"
"72045";"71.227.182.111";"1";"anonyme";"1";"2009"
"72046";"77.126.98.136";"1";"anonyme";"7";"2009"
"72052";"75.23.177.67";"1";"anonyme";"203";"2009"
"72058";"Caleson";"0";"inscrit";"8387";"2006"
"72059";"MrTaco";"0";"inscrit";"4029";"2006"
"72061";"74.195.58.212";"1";"anonyme";"13";"2007"
"72065";"68.18.134.87";"1";"anonyme";"1";"2009"
"72068";"76.254.87.185";"1";"anonyme";"1";"2009"
"72070";"88.157.242.189";"1";"anonyme";"2";"2009"
"72075";"65.25.184.195";"1";"anonyme";"1";"2009"
"72083";"71.59.172.206";"1";"anonyme";"13";"2009"
"72086";"68.36.44.79";"1";"anonyme";"19";"2009"
"72092";"173.89.191.1";"1";"anonyme";"32";"2009"
"72093";"122.170.125.166";"1";"anonyme";"14";"2009"
"72097";"174.113.159.241";"1";"anonyme";"1";"2009"
"72099";"86.150.194.213";"1";"anonyme";"58";"2009"
"72105";"86.128.102.51";"1";"anonyme";"4";"2009"
"72129";"74.79.251.16";"1";"anonyme";"4";"2009"
"72137";"81.79.215.125";"1";"anonyme";"2";"2009"
"72138";"24.2.195.87";"1";"anonyme";"9";"2009"
"72140";"207.118.64.191";"1";"anonyme";"1";"2009"
"72142";"76.201.154.26";"1";"anonyme";"1";"2009"
"72144";"124.185.89.227";"1";"anonyme";"2";"2009"
"72147";"200.144.1.104";"1";"anonyme";"3";"2009"
"72149";"189.69.95.127";"1";"anonyme";"4";"2009"
"72151";"203.220.225.160";"1";"anonyme";"8";"2009"
"72152";"84.170.211.221";"1";"anonyme";"1";"2009"
"72154";"203.220.224.231";"1";"anonyme";"13";"2009"
"72157";"75.104.121.49";"1";"anonyme";"15";"2009"
"72159";"Fozforus";"0";"inscrit";"128";"2009"
"72160";"204.140.189.253";"1";"anonyme";"1013";"2008"
"72162";"94.225.226.219";"1";"anonyme";"8";"2009"
"72163";"118.93.20.115";"1";"anonyme";"1";"2009"
"72166";"Mungo_Kitsch";"0";"inscrit";"28760";"2007"
"72170";"130.156.132.48";"1";"anonyme";"4";"2008"
"72172";"Oddbrother1";"0";"inscrit";"1";"2009"
"72174";"81.102.213.88";"1";"anonyme";"2";"2009"
"72185";"74.100.103.236";"1";"anonyme";"1";"2009"
"72187";"217.168.116.4";"1";"anonyme";"3";"2009"
"72195";"173.30.240.100";"1";"anonyme";"127";"2009"
"72196";"94.142.62.112";"1";"anonyme";"1";"2009"
"72197";"98.113.68.150";"1";"anonyme";"279";"2009"
"72204";"72.47.117.83";"1";"anonyme";"1";"2009"
"72205";"216.244.24.32";"1";"anonyme";"83";"2009"
"72207";"210.56.87.208";"1";"anonyme";"1";"2009"
"72210";"70.112.205.208";"1";"anonyme";"7";"2009"
"72212";"Dunksyiswin";"0";"inscrit";"6";"2009"
"72213";"125.236.156.23";"1";"anonyme";"1";"2009"
"72215";"72.88.138.93";"1";"anonyme";"1";"2009"
"72216";"92.12.106.153";"1";"anonyme";"1";"2009"
"72217";"75.9.52.219";"1";"anonyme";"1";"2009"
"72219";"69.105.137.229";"1";"anonyme";"1";"2009"
"72221";"131.156.181.66";"1";"anonyme";"92";"2009"
"72236";"97.113.161.91";"1";"anonyme";"3";"2009"
"72238";"MCStanden";"0";"inscrit";"32";"2009"
"72241";"189.82.143.231";"1";"anonyme";"27";"2009"
"72242";"98.18.190.33";"1";"anonyme";"1";"2009"
"72243";"DandyDan2007";"0";"inscrit";"12940";"2006"
"72245";"65.31.215.215";"1";"anonyme";"1";"2009"
"72249";"Mamlazz";"0";"inscrit";"9";"2009"
"72251";"81.152.238.165";"1";"anonyme";"49";"2009"
"72254";"76.208.140.117";"1";"anonyme";"4";"2009"
"72257";"216.231.159.16";"1";"anonyme";"322";"2006"
"72260";"71.161.6.113";"1";"anonyme";"2";"2009"
"72270";"68.84.131.130";"1";"anonyme";"10";"2009"
"72271";"97.118.180.235";"1";"anonyme";"2";"2009"
"72272";"Tpk5010";"0";"inscrit";"749";"2007"
"72273";"209.244.42.187";"1";"anonyme";"85";"2006"
"72275";"76.217.7.148";"1";"anonyme";"1";"2009"
"72278";"66.217.128.2";"1";"anonyme";"115";"2007"
"72279";"Kreationofdeath";"0";"inscrit";"64";"2009"
"72281";"130.245.195.155";"1";"anonyme";"3";"2009"
"72282";"70.72.135.13";"1";"anonyme";"3";"2009"
"72285";"128.230.154.95";"1";"anonyme";"3";"2009"
"72288";"84.228.168.104";"1";"anonyme";"1";"2009"
"72291";"86.129.205.224";"1";"anonyme";"1";"2009"
"72296";"208.87.234.180";"1";"anonyme";"493";"2008"
"72300";"99.241.158.210";"1";"anonyme";"158";"2009"
"72306";"174.6.80.110";"1";"anonyme";"615";"2009"
"72307";"67.182.113.175";"1";"anonyme";"453";"2009"
"72323";"Andre666";"0";"inscrit";"15973";"2006"
"72337";"ThrasherFL";"0";"inscrit";"28";"2009"
"72340";"113.21.66.82";"1";"anonyme";"5";"2009"
"72348";"Mr._Frank";"0";"inscrit";"1776";"2008"
"72349";"208.120.232.253";"1";"anonyme";"2";"2009"
"72350";"68.44.56.105";"1";"anonyme";"2";"2009"
"72352";"84.91.100.2";"1";"anonyme";"1404";"2008"
"72355";"72.80.224.97";"1";"anonyme";"1";"2010"
"72358";"76.247.185.28";"1";"anonyme";"3";"2010"
"72359";"75.32.147.120";"1";"anonyme";"19";"2009"
"72366";"71.112.247.15";"1";"anonyme";"15";"2009"
"72376";"189.24.151.245";"1";"anonyme";"1";"2010"
"72378";"200.106.40.21";"1";"anonyme";"1";"2010"
"72384";"189.238.42.191";"1";"anonyme";"1";"2010"
"72387";"Oj100";"0";"inscrit";"11";"2009"
"72391";"JayHenry";"0";"inscrit";"12960";"2006"
"72395";"66.68.158.169";"1";"anonyme";"66";"2009"
"72396";"78.176.121.97";"1";"anonyme";"11";"2009"
"72400";"189.124.177.15";"1";"anonyme";"2";"2009"
"72402";"EdoI";"0";"inscrit";"11";"2009"
"72410";"70.171.236.188";"1";"anonyme";"227";"2009"
"72411";"83.250.239.81";"1";"anonyme";"458";"2009"
"72414";"82.169.40.131";"1";"anonyme";"7";"2010"
"72415";"70.31.102.71";"1";"anonyme";"1";"2010"
"72417";"192.211.30.40";"1";"anonyme";"12";"2009"
"72419";"68.148.84.125";"1";"anonyme";"1";"2010"
"72434";"74.56.128.37";"1";"anonyme";"1";"2010"
"72436";"142.167.171.183";"1";"anonyme";"34";"2010"
"72451";"Phbasketball6";"0";"inscrit";"29850";"2006"
"72452";"74.241.130.129";"1";"anonyme";"2";"2010"
"72457";"217.210.58.245";"1";"anonyme";"9";"2010"
"72462";"W_guice";"0";"inscrit";"27633";"2006"
"72467";"Aia94";"0";"inscrit";"2508";"2006"
"72472";"Sacularamacal13";"0";"inscrit";"787";"2007"
"72479";"98.116.42.61";"1";"anonyme";"276";"2010"
"72483";"190.234.71.139";"1";"anonyme";"1";"2010"
"72485";"87.139.35.7";"1";"anonyme";"6";"2009"
"72487";"188.25.130.110";"1";"anonyme";"5";"2010"
"72491";"Rodhullandemu";"0";"admin";"115150";"2007"
"72493";"70.177.191.137";"1";"anonyme";"59";"2010"
"72495";"38.118.23.80";"1";"anonyme";"9";"2010"
"72498";"63.215.28.141";"1";"anonyme";"195";"2006"
"72506";"98.200.157.177";"1";"anonyme";"1";"2010"
"72508";"Glane23";"0";"inscrit";"53881";"2008"
"72510";"Vaggy";"0";"inscrit";"2";"2010"
"72518";"64.61.84.113";"1";"anonyme";"65";"2009"
"72520";"Culdeetrain4";"0";"inscrit";"14";"2009"
"72522";"76.121.150.153";"1";"anonyme";"33";"2009"
"72524";"72.35.112.211";"1";"anonyme";"1";"2010"
"72526";"66.217.128.4";"1";"anonyme";"117";"2007"
"72530";"Dimsim3478";"0";"inscrit";"981";"2008"
"72532";"67.187.229.97";"1";"anonyme";"175";"2010"
"72546";"213.118.102.217";"1";"anonyme";"3";"2010"
"72550";"24.19.50.26";"1";"anonyme";"32";"2009"
"72551";"HellsInferno";"0";"inscrit";"34";"2007"
"72552";"189.157.141.200";"1";"anonyme";"1";"2010"
"72557";"Eduardofoxx13";"0";"inscrit";"1490";"2010"
"72559";"78.144.190.254";"1";"anonyme";"12";"2010"
"72560";"204.184.20.231";"1";"anonyme";"147";"2004"
"72599";"CardinalDan";"0";"inscrit";"33355";"2006"
"72704";"122.167.20.221";"1";"anonyme";"3";"2009"
"72710";"72.13.137.183";"1";"anonyme";"1";"2010"
"72712";"Mattmorgan";"0";"inscrit";"44";"2005"
"72715";"24.138.50.56";"1";"anonyme";"3";"2010"
"72718";"Myhlow";"0";"inscrit";"162";"2006"
"72721";"80.2.58.187";"1";"anonyme";"2";"2010"
"72722";"Kingsfall";"0";"inscrit";"101";"2009"
"72723";"67.186.108.125";"1";"anonyme";"7";"2010"
"72727";"67.79.106.123";"1";"anonyme";"6";"2009"
"72741";"97.160.8.124";"1";"anonyme";"2";"2010"
"72742";"203.116.55.2";"1";"anonyme";"465";"2006"
"72747";"174.97.147.35";"1";"anonyme";"1";"2010"
"72749";"128.194.195.177";"1";"anonyme";"4";"2009"
"72754";"189.82.0.10";"1";"anonyme";"6";"2010"
"72756";"Coolgokid";"0";"inscrit";"21";"2007"
"72757";"86.142.238.168";"1";"anonyme";"35";"2006"
"72762";"138.251.236.173";"1";"anonyme";"703";"2009"
"72775";"66.217.224.3";"1";"anonyme";"95";"2007"
"72777";"Richfife";"0";"inscrit";"7112";"2005"
"72778";"69.126.107.163";"1";"anonyme";"28";"2009"
"72787";"98.64.29.100";"1";"anonyme";"4";"2010"
"72803";"186.28.170.255";"1";"anonyme";"1";"2010"
"72808";"66.217.224.2";"1";"anonyme";"111";"2008"
"72810";"66.217.224.4";"1";"anonyme";"96";"2007"
"72812";"68.38.118.232";"1";"anonyme";"1";"2010"
"72815";"202.69.189.50";"1";"anonyme";"2";"2010"
"72816";"96.237.19.72";"1";"anonyme";"3";"2010"
"72817";"190.75.136.3";"1";"anonyme";"7";"2010"
"72819";"Darwin's_Bulldog";"0";"inscrit";"10888";"2006"
"72838";"Doomsdayer520";"0";"inscrit";"12855";"2006"
"72845";"Gamuzajoe";"0";"inscrit";"364";"2007"
"72855";"67.87.236.231";"1";"anonyme";"210";"2010"
"72857";"206.29.188.182";"1";"anonyme";"6";"2010"
"72858";"24.234.252.170";"1";"anonyme";"2";"2010"
"72859";"68.57.88.148";"1";"anonyme";"2";"2010"
"72860";"86.153.45.223";"1";"anonyme";"10";"2010"
"72868";"24.69.79.185";"1";"anonyme";"7";"2010"
"72869";"86.170.8.121";"1";"anonyme";"1";"2010"
"72871";"TuHan-Bot";"0";"inscrit";"55347";"2010"
"72875";"69.11.43.254";"1";"anonyme";"41";"2010"
"72878";"Peace_Sells...But_Who's_Buying?";"0";"inscrit";"30";"2010"
"72885";"166.205.139.47";"1";"anonyme";"3";"2010"
"73535";"70.143.72.64";"1";"anonyme";"7";"2009"
"73537";"98.208.3.72";"1";"anonyme";"1";"2010"
"73542";"75.48.2.199";"1";"anonyme";"1";"2010"
"73544";"Hellion85";"0";"inscrit";"4";"2009"
"73546";"189.110.129.110";"1";"anonyme";"9";"2010"
"73558";"189.110.133.19";"1";"anonyme";"3";"2010"
"73561";"Smokenot";"0";"inscrit";"44";"2010"
"73565";"79.107.162.20";"1";"anonyme";"3";"2010"
"73567";"Spanishforpanther";"0";"inscrit";"434";"2010"
"73570";"71.116.73.122";"1";"anonyme";"5";"2009"
"73571";"JNW";"0";"inscrit";"57974";"2006"
"73572";"201.153.69.67";"1";"anonyme";"2";"2010"
"73574";"203.211.118.29";"1";"anonyme";"1";"2010"
"73576";"Colchester121891";"0";"inscrit";"3622";"2009"
"73579";"98.229.246.114";"1";"anonyme";"151";"2010"
"73587";"69.230.51.153";"1";"anonyme";"3";"2010"
"73588";"76.174.164.122";"1";"anonyme";"68";"2010"
"73590";"187.39.31.62";"1";"anonyme";"1";"2010"
"73596";"67.204.205.186";"1";"anonyme";"5";"2010"
"73598";"77.85.186.236";"1";"anonyme";"10";"2010"
"73600";"90.217.208.146";"1";"anonyme";"9";"2010"
"73602";"98.113.94.241";"1";"anonyme";"271";"2008"
"73604";"173.81.103.241";"1";"anonyme";"15";"2010"
"73610";"75.21.197.87";"1";"anonyme";"2";"2010"
"73611";"Oscar776";"0";"inscrit";"1941";"2010"
"73613";"24.84.213.25";"1";"anonyme";"12";"2010"
"73615";"96.24.117.206";"1";"anonyme";"1";"2010"
"73617";"96.239.54.37";"1";"anonyme";"2";"2009"
"73621";"81.84.231.73";"1";"anonyme";"1";"2010"
"73622";"207.195.45.221";"1";"anonyme";"3";"2010"
"73666";"82.211.74.62";"1";"anonyme";"88";"2006"
"73668";"96.40.191.115";"1";"anonyme";"12";"2010"
"73669";"74.4.176.193";"1";"anonyme";"25";"2010"
"73691";"Chickenguy12";"0";"inscrit";"1082";"2009"
"73693";"86.45.54.77";"1";"anonyme";"1";"2010"
"73697";"86.42.191.192";"1";"anonyme";"1";"2010"
"73701";"190.149.60.203";"1";"anonyme";"2";"2010"
"73703";"76.83.107.99";"1";"anonyme";"2";"2010"
"73705";"69.81.142.68";"1";"anonyme";"183";"2010"
"73707";"81.132.216.17";"1";"anonyme";"1";"2010"
"73709";"BGC";"0";"inscrit";"12645";"2005"
"73710";"24.237.5.147";"1";"anonyme";"2";"2010"
"73711";"96.246.235.253";"1";"anonyme";"1";"2010"
"73713";"150.101.174.164";"1";"anonyme";"32";"2010"
"73715";"96.45.236.221";"1";"anonyme";"30";"2010"
"73717";"Bill_Hicks_Jr.";"0";"inscrit";"1466";"2010"
"73718";"99.63.68.243";"1";"anonyme";"216";"2010"
"73770";"85.127.116.214";"1";"anonyme";"1";"2010"
"73771";"64.246.212.1";"1";"anonyme";"230";"2005"
"73773";"OddMNilsen";"0";"inscrit";"962";"2006"
"73777";"Rockfang";"0";"inscrit";"26070";"2007"
"73779";"Chickenguy13";"0";"inscrit";"1100";"2010"
"73803";"187.57.194.145";"1";"anonyme";"48";"2010"
"73804";"Computer97";"0";"inscrit";"4246";"2007"
"73815";"64.140.119.198";"1";"anonyme";"2";"2009"
"73816";"190.234.91.76";"1";"anonyme";"1";"2010"
"73817";"Dudeguydudeguy";"0";"inscrit";"13";"2010"
"73843";"86.166.227.95";"1";"anonyme";"1";"2010"
"73845";"187.10.173.96";"1";"anonyme";"61";"2010"
"73849";"Metallicaya!";"0";"inscrit";"117";"2010"
"73854";"Timberframe";"0";"inscrit";"6482";"2007"
"73856";"99.135.239.203";"1";"anonyme";"1";"2010"
"73858";"74.100.145.78";"1";"anonyme";"6";"2010"
"73859";"79.185.224.210";"1";"anonyme";"1";"2010"
"73861";"99.239.60.239";"1";"anonyme";"16";"2008"
"73863";"174.25.132.216";"1";"anonyme";"6";"2010"
"73907";"72.189.58.125";"1";"anonyme";"6";"2010"
"73908";"194.28.80.39";"1";"anonyme";"1";"2010"
"73911";"DASHBotAV";"0";"bot";"24938";"2010"
"73914";"83.82.90.131";"1";"anonyme";"2";"2010"
"73917";"209.244.42.182";"1";"anonyme";"97";"2007"
"73918";"83.252.151.148";"1";"anonyme";"1";"2010"
"73931";"Cobain";"0";"inscrit";"1086";NA
"73932";"Nima1024";"0";"inscrit";"3532";"2009"
"73943";"Shahin21";"0";"inscrit";"68";"2010"
"73944";"203.217.88.173";"1";"anonyme";"1";"2010"
"73947";"71.237.44.112";"1";"anonyme";"6";"2010"
"73949";"71.201.54.154";"1";"anonyme";"117";"2010"
"73950";"187.10.174.102";"1";"anonyme";"38";"2010"
"73951";"201.75.99.184";"1";"anonyme";"1";"2010"
"73957";"122.176.176.156";"1";"anonyme";"2";"2010"
"73959";"24.128.42.6";"1";"anonyme";"20";"2010"
"73963";"GizmoKSX";"0";"inscrit";"807";"2006"
"73969";"Freshfighter9";"0";"inscrit";"4594";"2008"
"73971";"Rcassell1012";"0";"inscrit";"53";"2010"
"73973";"79.148.98.114";"1";"anonyme";"15";"2009"
"73975";"24.127.222.186";"1";"anonyme";"2";"2010"
"73983";"90.34.4.200";"1";"anonyme";"13";"2010"
"73986";"93.193.36.211";"1";"anonyme";"1";"2010"
"73993";"Blaguymonkey";"0";"inscrit";"3998";"2011"
"73998";"L1A1_FAL";"0";"inscrit";"13312";"2010"
"74001";"166.137.14.162";"1";"anonyme";"5";"2011"
"74003";"189.69.84.64";"1";"anonyme";"45";"2011"
"74007";"76.0.68.173";"1";"anonyme";"8";"2011"
"74009";"69.86.72.206";"1";"anonyme";"8";"2010"
"74020";"174.5.8.79";"1";"anonyme";"1";"2011"
"74024";"64.136.26.32";"1";"anonyme";"6";"2010"
"74030";"93.193.32.7";"1";"anonyme";"1";"2011"
"74033";"187.34.238.104";"1";"anonyme";"10";"2011"
"74040";"Psychedelic_Journeyman";"0";"inscrit";"3";"2010"
"74042";"109.63.148.136";"1";"anonyme";"3";"2010"
"74044";"76.171.78.126";"1";"anonyme";"2";"2011"
"74045";"24.65.118.20";"1";"anonyme";"44";"2008"
"74047";"84.40.101.184";"1";"anonyme";"5";"2010"
"74050";"187.57.193.241";"1";"anonyme";"77";"2011"
"74054";"88.199.174.135";"1";"anonyme";"2";"2011"
"74055";"81.194.42.193";"1";"anonyme";"1";"2011"
"74062";"174.92.79.77";"1";"anonyme";"1";"2011"
"74064";"98.220.6.225";"1";"anonyme";"26";"2010"
"74067";"74.65.192.19";"1";"anonyme";"4";"2011"
"74073";"Brainofsteel";"0";"inscrit";"8";"2010"
"74075";"187.38.98.193";"1";"anonyme";"2";"2011"
"74077";"24.188.145.183";"1";"anonyme";"122";"2010"
"74080";"188.96.85.10";"1";"anonyme";"1";"2011"
"74081";"97.124.27.149";"1";"anonyme";"2";"2011"
"74082";"Jasper_the_Friendly_Punk";"0";"inscrit";"8857";"2007"
"74084";"24.167.17.77";"1";"anonyme";"6";"2011"
"74091";"74.104.25.127";"1";"anonyme";"14";"2011"
"74093";"184.100.133.207";"1";"anonyme";"1";"2011"
"74097";"Cole_The_Explorer";"0";"inscrit";"5";"2011"
"74099";"Matheus_Pereira";"0";"inscrit";"350";"2011"
"74119";"88.251.105.250";"1";"anonyme";"18";"2011"
"74122";"99.126.248.180";"1";"anonyme";"195";"2010"
"74123";"Gabe1972";"0";"inscrit";"2164";"2006"
"74128";"189.110.126.117";"1";"anonyme";"29";"2011"
"74140";"71.229.28.118";"1";"anonyme";"124";"2010"
"74147";"189.194.161.192";"1";"anonyme";"41";"2011"
"74165";"24.0.68.107";"1";"anonyme";"1072";"2011"
"74188";"77.165.23.132";"1";"anonyme";"8";"2011"
"74193";"Slepone14";"0";"inscrit";"5";"2011"
"74202";"98.223.196.15";"1";"anonyme";"3";"2011"
"74225";"SuperVirtual";"0";"inscrit";"1781";"2009"
"74231";"184.100.199.83";"1";"anonyme";"4";"2011"
"74234";"Mahffyew";"0";"inscrit";"3";"2011"
"74238";"75.137.115.48";"1";"anonyme";"181";"2011"
"74240";"75.118.247.209";"1";"anonyme";"464";"2010"
"74243";"Esafwef";"0";"inscrit";"14";"2011"
"74246";"209.216.150.13";"1";"anonyme";"13";"2010"
"74250";"Andy5421";"0";"inscrit";"2110";"2006"
"74254";"88.193.143.184";"1";"anonyme";"31";"2011"
"74257";"117.254.11.154";"1";"anonyme";"1";"2011"
"74258";"213.60.25.55";"1";"anonyme";"5";"2011"
"74264";"CocuBot";"0";"inscrit";"11625";"2010"
"74266";"Zmaher";"0";"inscrit";"1838";"2011"
"74270";"Ribbon_Salminen";"0";"inscrit";"125906";"2007"
"74274";"24.7.211.175";"1";"anonyme";"219";"2011"
"74281";"Andrei21197";"0";"inscrit";"14";"2011"
"74284";"79.100.241.88";"1";"anonyme";"9";"2011"
"74286";"98.228.34.101";"1";"anonyme";"17";"2011"
"74288";"173.185.140.227";"1";"anonyme";"1";"2011"
"74290";"68.38.28.239";"1";"anonyme";"5";"2010"
"74292";"46.230.253.89";"1";"anonyme";"1";"2011"
"74293";"67.11.248.14";"1";"anonyme";"9";"2010"
"74294";"71.143.229.158";"1";"anonyme";"4";"2011"
"74301";"Nite-Sirk";"0";"inscrit";"11713";"2007"
"74304";"69.112.254.132";"1";"anonyme";"4";"2011"
"74306";"Marauder09";"0";"inscrit";"4420";"2008"
"74308";"46.56.227.57";"1";"anonyme";"1";"2011"
"74311";"Mutante96";"0";"inscrit";"6121";"2008"
"74312";"81.109.187.84";"1";"anonyme";"13";"2011"
"74316";"96.43.239.249";"1";"anonyme";"1";"2011"
"74321";"69.47.123.138";"1";"anonyme";"55";"2011"
"74322";"Things_That_Will_Bite";"0";"inscrit";"496";"2011"
"74323";"68.33.133.31";"1";"anonyme";"26";"2011"
"74331";"BlueJacketGuy";"0";"inscrit";"97";"2011"
"74344";"208.99.128.133";"1";"anonyme";"190";"2009"
"74345";"JPG-GR";"0";"admin";"48426";"2006"
"74346";"Igordebraga";"0";"inscrit";"14847";"2005"
"74347";"122.108.109.97";"1";"anonyme";"1";"2011"
"74358";"66.189.49.221";"1";"anonyme";"94";"2010"
"74373";"69.14.99.63";"1";"anonyme";"139";"2010"
"74374";"109.74.204.218";"1";"anonyme";"13";"2010"
"74375";"67.9.233.177";"1";"anonyme";"1";"2011"
"74388";"McMarcoP";"0";"inscrit";"4500";"2007"
"74391";"98.247.143.13";"1";"anonyme";"15";"2011"
"74392";"84.247.189.164";"1";"anonyme";"1";"2011"
"74395";"203.109.164.242";"1";"anonyme";"2";"2011"
"74397";"GuKeltke";"0";"inscrit";"976";"2010"
"74398";"77.85.85.75";"1";"anonyme";"24";"2011"
"74402";"76.170.14.45";"1";"anonyme";"1";"2011"
"74403";"173.71.112.2";"1";"anonyme";"23";"2010"
"74408";"82.216.163.33";"1";"anonyme";"57";"2011"
"74410";"194.6.174.13";"1";"anonyme";"34";"2010"
"74412";"Gerakibot";"0";"inscrit";"11103";"2007"
"74413";"108.41.198.241";"1";"anonyme";"3";"2011"
"74415";"86.180.11.110";"1";"anonyme";"1";"2011"
"74421";"Pat6578";"0";"inscrit";"7";"2011"
"74422";"69.47.115.207";"1";"anonyme";"14";"2011"
"74423";"50.131.197.25";"1";"anonyme";"3";"2011"
"74425";"83.88.190.184";"1";"anonyme";"118";"2008"
"74426";"83.253.32.171";"1";"anonyme";"132";"2010"
"74437";"68.226.137.68";"1";"anonyme";"14";"2011"
"74446";"Lewismaster";"0";"inscrit";"30470";"2010"
"74447";"174.54.157.153";"1";"anonyme";"9";"2011"
"74451";"145.53.197.194";"1";"anonyme";"3";"2010"
"74455";"49.244.161.45";"1";"anonyme";"2";"2011"
"74458";"89.104.115.102";"1";"anonyme";"1";"2011"
"74465";"95.24.22.19";"1";"anonyme";"1";"2011"
"74472";"109.11.25.166";"1";"anonyme";"2";"2011"
"74474";"JMilty";"0";"inscrit";"232";"2009"
"74479";"62.142.196.228";"1";"anonyme";"11";"2011"
"74485";"MetOpDeEmp";"0";"inscrit";"7";"2011"
"74505";"177.33.80.197";"1";"anonyme";"4";"2011"
"74508";"CliffBurton1495";"0";"inscrit";"1";"2011"
"74510";"2.123.24.225";"1";"anonyme";"1";"2011"
"74514";"94.195.6.143";"1";"anonyme";"2";"2011"
"74516";"Dan653";"0";"inscrit";"7652";"2011"
"74524";"Jguns223";"0";"inscrit";"3";"2011"
"74525";"186.15.140.66";"1";"anonyme";"1";"2011"
"74527";"187.105.188.132";"1";"anonyme";"32";"2011"
"74529";"71.212.100.30";"1";"anonyme";"11";"2011"
"74532";"Richard_BB";"0";"inscrit";"13204";"2009"
"74534";"69.47.113.227";"1";"anonyme";"25";"2011"
"74538";"97.83.75.129";"1";"anonyme";"506";"2011"
"74539";"186.180.186.46";"1";"anonyme";"6";"2011"
"74541";"189.69.93.118";"1";"anonyme";"28";"2011"
"74542";"108.14.101.145";"1";"anonyme";"12";"2010"
"74548";"66.38.95.9";"1";"anonyme";"3";"2004"
"74572";"187.10.172.139";"1";"anonyme";"16";"2012"
"74575";"69.47.112.99";"1";"anonyme";"352";"2012"
"74576";"Mr_Pyles";"0";"inscrit";"3819";"2005"
"74577";"Hometown_Kid";"0";"inscrit";"41995";"2008"
"74579";"XPaton";"0";"inscrit";"71";"2011"
"74581";"150.250.119.6";"1";"anonyme";"21";"2012"
"74645";"TheInaneCynic";"0";"inscrit";"61";"2012"
"74647";"96.236.151.2";"1";"anonyme";"118";"2009"
"74649";"189.172.54.95";"1";"anonyme";"4";"2012"
"74650";"Tableclothes";"0";"inscrit";"3239";"2010"
"74661";"Thatemooverthere";"0";"inscrit";"3473";"2011"
"74694";"Schroeder2593";"0";"inscrit";"71";"2011"
"74695";"80.175.128.118";"1";"anonyme";"25";"2010"
"74697";"69.142.239.72";"1";"anonyme";"24";"2012"
"74719";"RocknRollFan21";"0";"inscrit";"19";"2012"
"74723";"74.128.71.14";"1";"anonyme";"5";"2012"
"74725";"90.192.83.80";"1";"anonyme";"1";"2012"
"74729";"Shinshoryuken";"0";"inscrit";"140";"2009"
"74730";"188.158.18.33";"1";"anonyme";"1";"2012"
"74821";"65.216.254.18";"1";"anonyme";"8";"2007"
"74825";"173.65.21.229";"1";"anonyme";"1127";"2012"
"74848";"ConCass";"0";"inscrit";"163";"2012"
"74853";"2.103.78.135";"1";"anonyme";"4";"2010"
"74858";"2.103.79.151";"1";"anonyme";"2";"2012"
"74860";"180.180.198.66";"1";"anonyme";"1";"2012"
"74947";"2.97.37.6";"1";"anonyme";"1";"2012"
"74950";"72.181.227.40";"1";"anonyme";"2";"2012"
"74952";"68.108.84.184";"1";"anonyme";"5";"2012"
"74954";"201.215.170.59";"1";"anonyme";"1";"2012"
"74960";"98.113.151.158";"1";"anonyme";"10";"2012"
"74963";"Intensity254";"0";"inscrit";"464";"2011"
"74966";"69.132.158.50";"1";"anonyme";"3";"2012"
"74968";"92.5.232.154";"1";"anonyme";"10";"2012"
"74970";"50.51.63.92";"1";"anonyme";"4";"2012"
"74982";"2601:A:4100:5A:EC7A:ECA5:15F6:C925";"1";"anonyme";"75";"2012"
"74984";"187.61.145.131";"1";"anonyme";"1";"2012"
"74988";"24.122.228.59";"1";"anonyme";"35";"2011"
"74990";"41.254.0.97";"1";"anonyme";"1";"2012"
"74992";"150.250.220.75";"1";"anonyme";"8";"2012"
"75066";"41.254.1.16";"1";"anonyme";"1";"2012"
"75068";"68.58.206.223";"1";"anonyme";"22";"2012"
