"";"page";"density";"ncontributors";"nanon";"nedits";"transitivity";"nadmins";"nbots";"centralization";"mean_betweenness_admin";"mean_degree_admins";"mean_betweenness";"mean_degree_centrality";"sd_betweenness";"sd_degree_centrality";"sd_betweenness_admin";"sd_degree_admins";"degree_assortativity";"nquar1";"nquar2";"nquar3";"nquar4";"mean_degree_anon";"mean_degree_inscrit";"mean_indegree_admin";"mean_outdegree_admin";"mean_indegree_anon";"mean_outdegree_anon";"mean_indegree_inscrit";"mean_outdegree_inscrit";"mean_degree_quar1";"mean_indegree_quar1";"mean_outdegree_quar1";"mean_degree_quar2";"mean_indegree_quar2";"mean_outdegree_quar2";"mean_degree_quar3";"mean_indegree_quar3";"mean_outdegree_quar3";"mean_degree_quar4";"mean_indegree_quar4";"mean_outdegree_quar4";"nadded";"ndeleted";"nrestored";"sd_degree_anon";"sd_degree_inscrit";"sd_indegree_admin";"sd_outdegree_admin";"sd_indegree_anon";"sd_outdegree_anon";"sd_indegree_inscrit";"sd_outdegree_inscrit";"sd_degree_quar1";"sd_indegree_quar1";"sd_outdegree_quar1";"sd_degree_quar2";"sd_indegree_quar2";"sd_outdegree_quar2";"sd_degree_quar3";"sd_indegree_quar3";"sd_outdegree_quar3";"sd_degree_quar4";"sd_indegree_quar4";"sd_outdegree_quar4";"iscontroversial";"isfeatured";"istalk_page"
"49";"Mike_Tyson";"0.0103557757930032";"1006";"605";"10470";"0.0712907943618361";"100";"0";"0.262044008811663";"14.1955090171253";"12.2";"834.048707753478";"20.8151093439364";"7441.64688215796";"44.8278255175822";"75.4992765708071";"19.1432663478479";"-0.157942586642602";"252";"147";"215";"327";"25.9933884297521";"13.6228813559322";"9.74";"2.46";"10.7553719008264";"15.2380165289256";"9.72457627118644";"3.89830508474576";"23.0595238095238";"11.6825396825397";"11.3769841269841";"18.5102040816327";"9.30612244897959";"9.20408163265306";"27.3348837209302";"9.29767441860465";"18.0372093023256";"17.5902140672783";"10.5963302752294";"6.99388379204893";"0";"6021";"4449";"52.6325506381587";"33.0303172433202";"12.7585344777604";"15.6962454495373";"20.4178938468507";"50.3506861791211";"17.429627192657";"28.3299375011165";"44.1416637955669";"24.726278678146";"38.3740858415552";"34.0908068889785";"15.0467819546368";"31.1729463792869";"63.2202014461962";"15.8678757415007";"62.8713901000303";"38.093245648861";"17.3624935654654";"35.0511452674965";"0";"0";1
"50";"Mormon";"0.5";"6";"0";"15";"0.428571428571429";"3";"0";"1.08";"0";"6.66666666666667";"0";"5";"0";"4.69041575982343";"0";"6.42910050732864";"-0.0131921988571163";"0";"0";"1";"4";"NaN";"4";"4.66666666666667";"2";"NaN";"NaN";"0.5";"3.5";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"6";"0";"6";"5.5";"3.75";"1.75";"0";"9";"6";NA;"2.82842712474619";"7.23417813807024";"1.73205080756888";NA;NA;"0.707106781186548";"3.53553390593274";NA;NA;NA;NA;NA;NA;NA;NA;NA;"5.74456264653803";"6.18465843842649";"1.5";"0";"0";0
"51";"Navy_SEAL";"0.5";"2";"0";"1";"NaN";"1";"0";"0";"0";"1";"0";"1";"0";"0";NA;NA;"NaN";"0";"0";"0";"1";"NaN";"NaN";"1";"0";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"1";"1";"0";"0";"1";"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"0";"0";0
"52";"Nicolas_Sarkozy";"0.0120032036280047";"439";"225";"2308";"0.11390009640447";"36";"2";"0.295748107837618";"1012.06130505587";"5.30555555555556";"531.851936218679";"10.5148063781321";"3000.27906997257";"25.3748902311566";"4988.58036857118";"9.27614280813019";"-0.227245389557408";"96";"53";"89";"165";"12.7111111111111";"9.98571428571429";"3.94444444444444";"1.36111111111111";"6.90222222222222";"5.80888888888889";"3.47857142857143";"6.50714285714286";"12.96875";"5.48958333333333";"7.47916666666667";"9.20754716981132";"5.86792452830189";"3.33962264150943";"13.6404494382022";"6.58426966292135";"7.0561797752809";"9.17575757575758";"4.61818181818182";"4.55757575757576";"0";"1730";"578";"28.0341168284147";"26.6881769189263";"5.47171659899181";"4.16209272758499";"16.7515789352943";"17.2381924161954";"3.19952302457559";"26.8659064062578";"28.7703989416754";"14.042787841126";"23.513032966809";"13.1446954650127";"9.32951836469983";"4.66963759187771";"36.1487605694137";"19.7281576506802";"24.4718574686785";"21.4995608336178";"7.28887619501475";"19.2791912070867";"0";"0";1
"53";"Nicolaus_Copernicus";"0.133720930232558";"44";"17";"253";"0.28116213683224";"8";"0";"1.1005949161709";"0.326619397759104";"4.875";"30.5227272727273";"11.5";"92.7651908336929";"22.4866885688111";"0.626576021090069";"5.54043577450624";"0.0592987064643026";"6";"5";"7";"16";"21.6470588235294";"6.77777777777778";"2";"2.875";"11.7647058823529";"9.88235294117647";"2.55555555555556";"4.22222222222222";"7.33333333333333";"2.83333333333333";"4.5";"28.2";"20.6";"7.6";"30.4285714285714";"12.8571428571429";"17.5714285714286";"4.375";"1.8125";"2.5625";"0";"224";"29";"33.6320925168034";"7.39556924411126";"1.60356745147455";"4.2907708265199";"18.0087805381316";"17.9683136136268";"3.32080980752855";"4.43784231856478";"9.37372213513216";"4.07021702943058";"5.46808924579693";"31.5071420474787";"22.8319950946035";"11.5887876846545";"43.9501882546486";"18.9949868073006";"25.2577192349662";"3.947573094109";"1.32759180473518";"3.14046174948844";"0";"0";1
"54";"Noam_Chomsky";"0.0121928457349574";"1020";"518";"12673";"0.126657500225244";"106";"2";"0.280034592978742";"201.097830999062";"17.7452830188679";"1141.58921568627";"24.8490196078431";"7328.53632482395";"62.171379436363";"1018.1045709664";"52.4382741572013";"-0.124214749611701";"214";"139";"211";"369";"35.6196911196911";"14.2247557003257";"7.09433962264151";"10.6509433962264";"17.988416988417";"17.6312741312741";"6.77524429967427";"7.44951140065147";"41.4439252336449";"19.3598130841122";"22.0841121495327";"30.4028776978417";"16.5323741007194";"13.8705035971223";"29.6113744075829";"13.3270142180095";"16.2843601895735";"14.5284552845528";"7.85365853658537";"6.67479674796748";"0";"8068";"4605";"74.4130362212986";"46.0297393159293";"11.6394471329075";"52.2967799159539";"34.6773447774785";"57.4633778482547";"15.3006356244444";"43.3453213970711";"80.9477553387329";"38.917831726035";"60.492753066968";"62.0714547832192";"33.3795264331673";"47.7262475307638";"74.7861119237619";"26.1880048894579";"64.1913411453685";"43.3551420907047";"16.1334530894538";"40.2688983317473";"0";"0";1
"55";"North_American_Man.Boy_Love_Association";"0.0112854843429909";"1072";"532";"12957";"0.178346512142613";"135";"5";"0.530292291208422";"146.661632632684";"12.2296296296296";"863.357276119403";"24.1735074626866";"8275.19421587682";"65.2446357240766";"625.110729778123";"22.2824275656853";"-0.0334577246833342";"255";"183";"189";"360";"33.0770676691729";"17.3238095238095";"6.48148148148148";"5.74814814814815";"15.8063909774436";"17.2706766917293";"9.53650793650794";"7.78730158730159";"33.3647058823529";"16.6";"16.7647058823529";"24.9672131147541";"10.5956284153005";"14.3715846994536";"25.9312169312169";"13.7195767195767";"12.2116402116402";"19.1194444444444";"10.0027777777778";"9.11666666666667";"0";"7564";"5393";"84.026986968659";"44.1064495272506";"15.3976407631954";"17.1806549136367";"55.7645551295444";"46.4661353826024";"22.1825324462389";"37.5999199249702";"95.1473180665004";"57.6151773529972";"48.8707874658396";"50.5855712433375";"28.7216727625455";"37.3590194061811";"62.0505158747267";"48.4457438113701";"38.1462425571847";"52.5020722203822";"33.9423974291356";"37.8710280192022";"0";"0";1
"56";"Nullum_crimen,_nulla_poena_sine_praevia_lege_poenali";"0.0221653878942882";"69";"9";"104";"0.111835973904939";"8";"5";"0.275951557093426";"4.0625";"4";"1.7536231884058";"3.01449275362319";"6.47882477791951";"5.10044044702251";"9.30605601591934";"3.70328039909021";"-0.38263540191217";"2";"6";"6";"41";"2.77777777777778";"3.48484848484848";"3.125";"0.875";"1.44444444444444";"1.33333333333333";"1.3030303030303";"2.18181818181818";"3.5";"2";"1.5";"8.16666666666667";"1";"7.16666666666667";"3.83333333333333";"3";"0.833333333333333";"2.4390243902439";"1.41463414634146";"1.02439024390244";"0";"104";"0";"1.092906420717";"6.98713644904518";"2.99702233177246";"0.991031208965115";"0.52704627669473";"0.707106781186548";"1.8283334023922";"6.91219278455897";"0.707106781186548";"0";"0.707106781186548";"15.6002136737503";"0.632455532033676";"15.6002136737503";"3.54494945897211";"3.9496835316263";"0.408248290463863";"2.44998755596641";"1.58075313942591";"1.890605787546";"0";"0";1
"57";"Oil_spill";"0.0116760275982557";"1211";"693";"17109";"0.085811320754717";"94";"4";"0.642573594699816";"18.756365474749";"21.7872340425532";"457.191577208918";"28.2559867877787";"4441.66131744661";"71.7121694209175";"86.9795606556638";"46.094310133419";"-0.0402541363641779";"370";"153";"246";"363";"35.3362193362193";"19.108504398827";"13.0531914893617";"8.73404255319149";"15.8297258297258";"19.5064935064935";"12.4076246334311";"6.70087976539589";"29.1432432432432";"12.8378378378378";"16.3054054054054";"30.202614379085";"13.437908496732";"16.7647058823529";"39.520325203252";"19.0162601626016";"20.5040650406504";"21.8870523415978";"13.6280991735537";"8.25895316804408";"0";"9260";"7849";"84.5362276625828";"51.8745371442779";"38.2218670231731";"29.7256905404348";"51.1620160828774";"69.3463621908382";"36.8864848585955";"37.3603080403628";"56.6652177745928";"43.5407254232189";"38.0550339319094";"53.8774632453277";"37.0035258038018";"42.4595418427761";"117.083493640902";"58.5351781535406";"103.871024734169";"55.0215520090646";"42.6946887308526";"35.2418502158431";"0";"0";1
"58";"Other_Losses";"0.0260284587207664";"169";"60";"739";"0.173935039967621";"20";"6";"0.587567318594104";"194.276597456122";"8.25";"185.786982248521";"8.74556213017751";"804.640586797011";"20.2834173372871";"442.519522013692";"14.7179625306165";"-0.0494460558276647";"30";"13";"19";"86";"10";"4.80645161290323";"3.4";"4.85";"6.41666666666667";"3.58333333333333";"1.95161290322581";"2.85483870967742";"11.9";"7.83333333333333";"4.06666666666667";"8.15384615384615";"5";"3.15384615384615";"6.42105263157895";"2.63157894736842";"3.78947368421053";"6.23255813953488";"2.67441860465116";"3.55813953488372";"0";"627";"112";"17.3596063378001";"7.68186860310206";"5.80743624928192";"9.26382324165523";"13.1152539817439";"5.26353514853725";"3.11225720288024";"6.57827216886451";"22.4212799167097";"17.3723588085992";"6.22527292482071";"10.9456700255257";"7.79957263786506";"4.07934132440835";"7.73387777877799";"2.79305739121903";"6.18761260160996";"10.4348673641951";"4.59780474591213";"7.50780715406662";"0";"0";1
"59";"Paraphilia";"0.0255705394190871";"241";"111";"1479";"0.112734001299187";"48";"0";"0.273480902777778";"2.44509154040404";"6.4375";"107.311203319502";"12.2738589211618";"695.536428804343";"22.0088926450957";"14.7416360176984";"8.96305953177891";"-0.275641157057409";"38";"34";"44";"102";"16";"12.6101694915254";"5.9375";"0.5";"7.40540540540541";"8.59459459459459";"4.20338983050847";"8.40677966101695";"10.8157894736842";"5.42105263157895";"5.39473684210526";"13.9705882352941";"8.29411764705882";"5.67647058823529";"21.3409090909091";"6.47727272727273";"14.8636363636364";"9.84313725490196";"5.70588235294118";"4.13725490196078";"0";"953";"526";"23.7299197408902";"28.103268277939";"9.1544809397691";"0.850531748566242";"10.837962219044";"19.4620275400719";"5.08472920316805";"28.8002147047";"20.3826307390968";"6.99278229801453";"19.1036143087795";"16.9070279346456";"10.5213474530672";"11.0802050857163";"31.7460440178338";"10.6998992309179";"28.2081885761637";"20.4332989238563";"8.99569559916046";"19.0751713671688";"0";"0";1
"60";"Pat_Buchanan";"0.00623416173009264";"1482";"724";"13683";"0.0903584749509676";"94";"18";"0.417072246657071";"2111.8299254634";"7.65957446808511";"1591.89338731444";"18.4655870445344";"9349.50045858606";"60.3334015419323";"9992.05185759729";"17.7996938426548";"-0.132359311370347";"268";"212";"310";"548";"28.9668508287293";"8.02589641434263";"5.08510638297872";"2.57446808510638";"13.5524861878453";"15.414364640884";"5.15139442231076";"2.87450199203187";"21.4291044776119";"12.4589552238806";"8.97014925373134";"34.5660377358491";"12.6745283018868";"21.8915094339623";"25.2161290322581";"12.7935483870968";"12.4225806451613";"8.97445255474453";"5.37591240875912";"3.5985401459854";"0";"8862";"4821";"81.9488185279007";"20.1164604920391";"10.0114553467817";"14.1341418122144";"30.0314497559901";"73.8298826871888";"9.23225427562463";"18.3051912635898";"50.7342954792103";"26.9465102357546";"39.4730155395161";"114.182237217855";"32.8076790263192";"109.008206672165";"67.1564978856706";"26.9926747282726";"56.9922393494897";"22.8079832368871";"10.9322796641005";"19.0842296769398";"0";"0";1
"61";"PEGIDA";"0.5";"2";"0";"1";"NaN";"1";"1";"0";"0";"1";"0";"1";"0";"0";NA;NA;"NaN";"0";"0";"0";"2";"NaN";"NaN";"1";"0";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"1";"0.5";"0.5";"0";"1";"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"0";"0.707106781186548";"0.707106781186548";"0";"0";0
"62";"Piprahwa";"0.0456497386109037";"104";"28";"489";"0.333059210526316";"9";"6";"0.645018380620228";"7.71642980503007";"4.33333333333333";"81";"9.40384615384615";"255.438096239554";"18.5684350762251";"20.3541769385111";"4.89897948556636";"0.000845413444382776";"20";"13";"12";"46";"9.17857142857143";"10.5625";"1.77777777777778";"2.55555555555556";"5.92857142857143";"3.25";"4.39583333333333";"6.16666666666667";"10.85";"6.35";"4.5";"7";"4.15384615384615";"2.84615384615385";"4.08333333333333";"2.25";"1.83333333333333";"12.4565217391304";"5.47826086956522";"6.97826086956522";"0";"437";"52";"13.0413972536704";"22.24228888612";"2.53859103528797";"3.08670986290869";"9.98861786096989";"3.50264450358847";"8.92698415475746";"14.2803738751541";"15.4213624901508";"10.9461601053809";"7.47979735160336";"7.29154761807579";"6.42710606009363";"1.72463299700515";"5.85364429352788";"3.44106220387093";"2.79067711996189";"25.1269722469604";"10.9376802952704";"15.0103506960805";"0";"0";1
"63";"Puerto_Rico";"0.0666666666666667";"21";"5";"28";"0.344827586206897";"3";"0";"0.14";"3.33333333333333";"2.66666666666667";"2.0952380952381";"2.66666666666667";"4.14613991448386";"2.00831604418561";"5.77350269189626";"1.52752523165195";"0.025476451988732";"4";"2";"2";"6";"3.6";"2.33333333333333";"1.66666666666667";"1";"1.6";"2";"0.833333333333333";"1.5";"1.75";"0.25";"1.5";"3";"2";"1";"4.5";"2";"2.5";"3";"1.5";"1.5";"0";"28";"0";"2.40831891575846";"1.211060141639";"1.52752523165195";"1";"1.51657508881031";"1.22474487139159";"0.752772652709081";"0.836660026534076";"0.957427107756338";"0.5";"0.577350269189626";"0";"0";"0";"0.707106781186548";"1.4142135623731";"0.707106781186548";"2.28035085019828";"1.37840487520902";"1.37840487520902";"0";"0";1
"64";"Quebec";"0.0847234416154522";"68";"32";"386";"0.317804722399489";"14";"0";"0.633548674537759";"0";"4.07142857142857";"38.6176470588235";"11.3529411764706";"135.17385638331";"18.16735197511";"0";"3.42983035494997";"-0.294145893771196";"8";"9";"16";"25";"15.8125";"3.5";"3.71428571428571";"0.357142857142857";"8.4375";"7.375";"2.33333333333333";"1.16666666666667";"12.75";"7";"5.75";"7.44444444444444";"5.66666666666667";"1.77777777777778";"14.75";"7.125";"7.625";"8";"5.16";"2.84";"0";"291";"95";"19.6032214271681";"3.06000594176488";"3.58261982844466";"0.497245158098847";"9.09426441012632";"13.5474077987088";"2.46182981958665";"2.24957908520818";"13.5409432041178";"5.7569833370314";"8.6147713674993";"5.79031758868007";"5.02493781056044";"1.30170827931778";"17.8269458965915";"6.88839603971781";"15.8024259740923";"17.5";"9.19546989917681";"8.66833317310773";"0";"0";1
"65";"Race_(classification_of_human_beings)";"0.166666666666667";"4";"0";"2";"NaN";"0";"1";"0";"NaN";"NaN";"0";"1";"0";"0";NA;NA;"NaN";"0";"0";"0";"3";"NaN";"1";"NaN";"NaN";"NaN";"NaN";"0.5";"0.5";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"1";"0.333333333333333";"0.666666666666667";"0";"2";"0";NA;"0";NA;NA;NA;NA;"0.707106781186548";"0.707106781186548";NA;NA;NA;NA;NA;NA;NA;NA;NA;"0";"0.577350269189626";"0.577350269189626";"0";"0";0
"66";"Robert_F._Kennedy";"0.154545454545455";"11";"3";"17";"0.365853658536585";"2";"0";"0.105";"0";"3";"5.09090909090909";"3.09090909090909";"5.57143689643068";"1.04446593573419";"0";"1.4142135623731";"0.0376825841195898";"3";"0";"2";"4";"3";"3.5";"0";"3";"1.66666666666667";"1.33333333333333";"2.5";"1";"3.33333333333333";"2.33333333333333";"1";"NaN";"NaN";"NaN";"3";"1.5";"1.5";"3.25";"1.25";"2";"0";"17";"0";"1";"1.29099444873581";"0";"1.4142135623731";"0.577350269189626";"0.577350269189626";"1.29099444873581";"0.816496580927726";"1.52752523165195";"1.52752523165195";"0";NA;NA;NA;"1.4142135623731";"0.707106781186548";"0.707106781186548";"0.957427107756338";"1.5";"1.63299316185545";"0";"0";1
"67";"Ronald_Reagan";"0.0608108108108108";"37";"7";"81";"0.265086206896552";"10";"0";"0.194444444444444";"2.45";"4.5";"7.18918918918919";"4.37837837837838";"15.9375034331714";"4.29697148745066";"7.0728353579028";"5.62237593114433";"-0.227310789162339";"7";"1";"4";"15";"4.28571428571429";"6.2";"2.3";"2.2";"2.14285714285714";"2.14285714285714";"3.4";"2.8";"7.28571428571429";"4.14285714285714";"3.14285714285714";"2";"1";"1";"3.75";"2";"1.75";"4.6";"2.26666666666667";"2.33333333333333";"0";"81";"0";"4.57217255850672";"3.79473319220206";"5.55877684387492";"2.7406406388126";"2.34012616672488";"2.26778683805536";"2.75680975041804";"1.47572957474524";"4.02965199962667";"2.96808419852332";"1.57359158493889";NA;NA;NA;"2.06155281280883";"1.15470053837925";"0.957427107756338";"5.31574480737581";"4.69751707465408";"2.60950643025148";"0";"0";1
"68";"Sailor_Moon";"0.00898475815007538";"1949";"1153";"34112";"0.109810828744543";"83";"15";"0.559577505913505";"37.3907645495172";"9.1566265060241";"1461.01641867625";"35.0046177526937";"19892.8200754283";"107.707654743615";"198.200280371384";"21.6487942139921";"-0.0402975239778077";"559";"388";"363";"500";"48.7953165654814";"16.3112701252236";"7.65060240963855";"1.50602409638554";"21.2020815264527";"27.5932350390286";"13.6529516994633";"2.65831842576029";"48.397137745975";"22.865831842576";"25.5313059033989";"39.1572164948454";"19.6262886597938";"19.5309278350515";"43.3526170798898";"17.9641873278237";"25.3884297520661";"16.568";"11.69";"4.878";"0";"19797";"14315";"119.438798014305";"97.7661594504384";"21.4541108318172";"5.22044174837655";"68.7617535092255";"83.6396776856669";"70.8996296029182";"29.9398362915905";"153.623065651082";"94.0334812006723";"82.1466823627221";"80.650286789057";"56.5555411043093";"55.0811153986146";"123.143011513315";"66.5010392149776";"98.389465020832";"40.315108730896";"32.2029806683769";"22.1095631246555";"0";"0";1
"69";"School_violence";"0.023784568249617";"158";"76";"590";"0.180509868421053";"21";"1";"0.168363828147187";"0";"9";"17.4556962025316";"7.46835443037975";"96.5053442259127";"10.4507768803205";"0";"16.3523698588309";"-0.00685381093493521";"27";"26";"32";"62";"8.88157894736842";"5.46938775510204";"4.71428571428571";"4.28571428571429";"4.30263157894737";"4.57894736842105";"2.53061224489796";"2.93877551020408";"9.14814814814815";"4.22222222222222";"4.92592592592593";"5.84615384615385";"2.53846153846154";"3.30769230769231";"8.71875";"5.125";"3.59375";"7.40322580645161";"3.32258064516129";"4.08064516129032";"0";"386";"204";"10.0199362676126";"8.59287990338592";"12.9851563607946";"11.3275895809429";"7.22407038880825";"8.0154237282791";"5.30762831850036";"7.46773103443885";"11.6047195429065";"6.6003107929932";"9.32294904616447";"8.35556010183546";"5.4789106160314";"7.1708812890424";"9.19759567109972";"8.0110810353434";"6.68102452545097";"11.9842241621161";"8.85173724460278";"9.21029072910559";"0";"0";0
"70";"Sheila_Jeffreys";"0.0180555555555556";"145";"34";"377";"0.247093023255814";"9";"6";"0.160132137345679";"16.4160934744268";"4.22222222222222";"33.0896551724138";"5.2";"100.965491185235";"8.21042697495758";"27.0973576872644";"3.15348132140408";"-0.02823460640024";"19";"15";"13";"69";"6.97058823529412";"5.32835820895522";"2.11111111111111";"2.11111111111111";"4.76470588235294";"2.20588235294118";"2.28358208955224";"3.04477611940298";"8.36842105263158";"5.31578947368421";"3.05263157894737";"6.6";"2.86666666666667";"3.73333333333333";"4.23076923076923";"2.92307692307692";"1.30769230769231";"4.95652173913043";"2.42028985507246";"2.53623188405797";"0";"323";"54";"9.87032680100539";"9.09609982971639";"1.90029237516523";"1.90029237516523";"7.6120272596584";"3.4621714307704";"3.99547459975034";"6.45129264900124";"12.0240986093936";"8.75628429300254";"4.96066398121289";"10.3633971264253";"3.54293394694016";"7.41105994604075";"6.9899194815802";"6.3830705576227";"2.13637603527623";"7.6819781126859";"3.80172482952862";"5.30975714007859";"0";"0";1
"71";"Silesia";"0.0948304383788255";"156";"59";"2293";"0.371543245269704";"26";"1";"1.9207075962539";"45.089630240756";"17.9230769230769";"167.211538461538";"29.3974358974359";"520.872049410337";"74.6964333464007";"144.237545498068";"21.8557508714262";"0.302887617982257";"29";"22";"22";"63";"58.1186440677966";"11.04";"3.65384615384615";"14.2692307692308";"31.1864406779661";"26.9322033898305";"5.6";"5.44";"70.2413793103448";"31.1724137931034";"39.0689655172414";"35.4090909090909";"19.7272727272727";"15.6818181818182";"32.8181818181818";"21.2272727272727";"11.5909090909091";"14.9365079365079";"6.82539682539683";"8.11111111111111";"0";"1540";"753";"114.107947190031";"18.1782107738571";"4.2796477209444";"21.411319795487";"42.1497636007079";"81.0308294686147";"10.8665372889924";"12.0427130986132";"154.939079081428";"46.0520427385593";"113.406642232556";"36.2473763791574";"27.2801721440278";"19.6138589574684";"50.1261611798872";"35.9628536107306";"21.2236595087587";"24.4770287411668";"16.6680490978125";"15.389681410179";"0";"0";1
"72";"Solar_power";"0.0140168528542362";"457";"269";"2921";"0.111548925790412";"27";"2";"0.687047937827024";"60.2325089211091";"5.44444444444444";"142.750547045952";"12.7833698030635";"1191.14896593316";"38.8859543039424";"217.138021537525";"8.84191648792767";"-0.126645085668492";"117";"66";"122";"120";"14.7992565055762";"6.49606299212598";"4.2962962962963";"1.14814814814815";"5.92936802973978";"8.86988847583643";"3.67716535433071";"2.81889763779528";"14.1709401709402";"4.41880341880342";"9.75213675213675";"13.8636363636364";"5.18181818181818";"8.68181818181818";"12.7377049180328";"7";"5.73770491803279";"6.95833333333333";"3.90833333333333";"3.05";"0";"1791";"1130";"30.7614291253383";"14.9543612663627";"8.51159758490105";"2.10683327265032";"17.0275959066545";"25.8343204342779";"10.3577912471752";"11.5108074288489";"30.5857445378733";"10.0509386388221";"29.4155442085403";"28.4604375141441";"12.589261713441";"26.7703389771413";"28.6609716140716";"21.6787209527859";"17.0675872205781";"14.9483119720029";"10.8620036480062";"11.0239235645165";"0";"0";1
"73";"Standardization_of_Office_Open_XML";"0.0342874180083482";"130";"32";"575";"0.229784866468843";"8";"5";"0.457604711255333";"8.125";"4.375";"79.6538461538461";"8.84615384615385";"321.585812686891";"21.7830961909934";"22.9809703885628";"4.53360468375568";"0.0485010309156713";"16";"11";"20";"65";"23.0625";"3.16417910447761";"0.25";"4.125";"12.84375";"10.21875";"1.26865671641791";"1.8955223880597";"28.625";"13.5625";"15.0625";"4.18181818181818";"2";"2.18181818181818";"7.5";"3.75";"3.75";"5.95384615384615";"3.21538461538462";"2.73846153846154";"0";"543";"32";"39.7451051967003";"3.4797989097481";"0.462910049886276";"4.70372193055669";"23.8058130268842";"19.2265514915719";"1.65677753624719";"2.93946154808547";"47.1124541213184";"21.8996765577333";"25.5485648651087";"4.87479603302911";"4.42718872423573";"2.9603439603594";"13.797406316139";"7.1368207576144";"6.91204136196201";"15.869025223323";"13.2859092506078";"4.59033265092562";"0";"0";1
"74";"Steven_Universe";"0.0116505257907644";"491";"319";"2803";"0.118568033651463";"15";"5";"0.487301124531445";"0.133333333333333";"2.66666666666667";"490.511201629328";"11.4175152749491";"3741.59316899528";"35.8210805956218";"0.516397779494322";"2.58198889747161";"-0.0655107129016811";"160";"96";"102";"104";"15.3322884012539";"4.40650406504065";"2";"0.666666666666667";"7.14420062695925";"8.18808777429467";"3.35772357723577";"1.04878048780488";"16.675";"8.575";"8.1";"8.20833333333333";"3.89583333333333";"4.3125";"14.0686274509804";"5.61764705882353";"8.45098039215686";"5.88461538461539";"3.92307692307692";"1.96153846153846";"0";"1935";"868";"43.5900996141256";"8.7654663294855";"2.23606797749979";"1.29099444873581";"22.0876873674598";"30.2446374857818";"8.43405477936472";"3.22097037241016";"52.7168238991366";"28.5078715820449";"35.8052383645134";"11.4505037045415";"5.57528222871493";"10.3601590111756";"38.1874635496374";"13.989418998436";"27.77976592898";"12.1833147818619";"10.6330610153959";"4.59405076860561";"0";"0";1
"75";"Surrogate_mother";"0.0714285714285714";"28";"12";"54";"0.173285198555957";"10";"0";"0.271604938271605";"0.3";"2.2";"0.678571428571429";"3.85714285714286";"1.38920631293346";"3.60775179521444";"0.674948557710553";"1.13529242439509";"-0.343845546156406";"4";"4";"4";"14";"4.08333333333333";"8.5";"1.9";"0.3";"1.66666666666667";"2.41666666666667";"3.5";"5";"4";"1.5";"2.5";"4.25";"1";"3.25";"3.75";"2";"1.75";"4.07142857142857";"2.5";"1.57142857142857";"0";"43";"11";"1.50504203102489";"7.93725393319377";"0.875595035770913";"0.674948557710553";"1.82574185835055";"2.02072594216369";"5.68624070307733";"8.71779788708135";"2.3094010767585";"2.38047614284762";"2.38047614284762";"1.25830573921179";"1.4142135623731";"2.21735578260835";"1.25830573921179";"1.82574185835055";"1.5";"4.90626421744983";"2.90225376614054";"4.7671033894048";"0";"0";1
"76";"Three_Gorges_Dam";"0.0117376192032322";"821";"473";"7902";"0.0975077449484441";"81";"0";"0.269077929803688";"449.102252796897";"9.8641975308642";"967.075517661388";"19.2496954933009";"6335.74457581756";"45.6935418987041";"3347.85782648695";"21.2165932034456";"-0.147471130150598";"212";"82";"194";"282";"26.5665961945032";"10.4212962962963";"6.65432098765432";"3.20987654320988";"12.1035940803383";"14.4630021141649";"7.09722222222222";"3.32407407407407";"22.8301886792453";"9.38207547169811";"13.4481132075472";"21.2073170731707";"9.90243902439024";"11.3048780487805";"30.4175257731959";"14.6237113402062";"15.7938144329897";"11.1205673758865";"7.65602836879433";"3.4645390070922";"0";"4618";"3284";"55.6186727923069";"26.6846059652584";"15.4208953159562";"15.1184622642175";"30.8252979108476";"46.4298176980773";"13.6352754440132";"23.7658456138915";"47.5941514783123";"23.5265355766786";"42.3586822092998";"46.8031701482166";"16.7962442569228";"44.8695472699153";"66.5547879185469";"39.2371249420667";"53.0376614932262";"22.5070886982262";"15.7561076393332";"16.2518157091344";"0";"0";1
